master_offset,freq,path_delay,date,OT
-118687,-65863,897765,2025-01-12 05:03:46.585481728,0.5000247955322266
266782,284000,840302,2025-01-12 05:03:47.586106112,0.4998800754547119
-264539,-167287,840302,2025-01-12 05:03:48.585321984,0.5000596046447754
-30015,-12125,840302,2025-01-12 05:03:49.585718016,0.5000169277191162
-50385,-41499,840302,2025-01-12 05:03:50.585434368,0.5000207424163818
169559,163329,731200,2025-01-12 05:03:51.585538816,0.4999318122863769
-86733,-42095,731200,2025-01-12 05:03:52.585929728,0.5000109672546387
67541,86159,691487,2025-01-12 05:03:53.585686784,0.4999661445617676
-139564,-100683,691487,2025-01-12 05:03:55.586064384,0.5000414848327637
102028,99039,691487,2025-01-12 05:03:56.585758976,0.4999637603759765
1591222,1618842,691487,2025-01-12 05:03:57.587485440,0.4992823600769043
-1766770,-1261784,691487,2025-01-12 05:03:58.586386432,0.5004653930664062
-1045139,-1070184,1250834,2025-01-12 05:03:59.585917696,0.5005478858947754
319288,-19298,1250834,2025-01-12 05:04:00.586593024,0.5000724792480469
740944,498144,1250834,2025-01-12 05:04:01.586988032,0.4997830390930176
-447631,-468148,1354014,2025-01-12 05:04:02.586885632,0.5001795291900635
-43735,-198541,1364163,2025-01-12 05:04:03.588108288,0.500117301940918
88853,-79074,1364163,2025-01-12 05:04:04.588101120,0.5000486373901367
792355,651084,1364163,2025-01-12 05:04:05.587387392,0.4997191429138183
-986114,-889678,1275724,2025-01-12 05:04:07.586151424,0.5003583431243896
30268,-169130,1206593,2025-01-12 05:04:08.587171584,0.5001285076141357
462251,271933,968887,2025-01-12 05:04:09.586502144,0.4998912811279297
109733,58090,968887,2025-01-12 05:04:10.587538432,0.49996018409729
180759,162036,968887,2025-01-12 05:04:11.586428160,0.4999268054962158
65478,100983,915920,2025-01-12 05:04:12.587169280,0.4999475479125976
-203568,-148420,968887,2025-01-12 05:04:13.587221248,0.5000615119934082
-95412,-101334,994720,2025-01-12 05:04:14.586842112,0.5000550746917725
1103946,1069400,994720,2025-01-12 05:04:15.587851008,0.4995357990264892
-2148175,-1851537,1054392,2025-01-12 05:04:17.587523584,0.5007574558258057
-377815,-725629,1251934,2025-01-12 05:04:18.587719936,0.5004305839538574
142212,-318947,1405163,2025-01-12 05:04:19.587153920,0.5001847743988037
489757,71262,1500260,2025-01-12 05:04:20.588789504,0.4999895095825195
743912,472344,1500260,2025-01-12 05:04:21.588680448,0.4997894763946533
-65832,-114227,1405163,2025-01-12 05:04:22.587099648,0.5000252723693848
-159585,-227729,1500260,2025-01-12 05:04:23.586948096,0.5001091957092285
110058,-5962,1500260,2025-01-12 05:04:24.586981888,0.5000174045562744
133453,50451,1500260,2025-01-12 05:04:25.587595776,0.4999799728393554
127130,84164,1589458,2025-01-12 05:04:26.587639296,0.4999616146087646
108308,103481,1589458,2025-01-12 05:04:27.588235776,0.4999511241912842
-146581,-118916,1500260,2025-01-12 05:04:28.587247360,0.5000483989715576
293765,277456,1240906,2025-01-12 05:04:29.587324672,0.4998857975006103
111158,182978,1076203,2025-01-12 05:04:30.588140032,0.4999048709869385
120943,226111,1076203,2025-01-12 05:04:31.588135936,0.4998912811279297
-148301,-6850,1084716,2025-01-12 05:04:32.587924480,0.4999916553497314
-217005,-120045,1076203,2025-01-12 05:04:33.587276032,0.5000553131103516
-45,31814,1076203,2025-01-12 05:04:34.588235776,0.4999945163726806
395,32240,1084716,2025-01-12 05:04:35.588016640,0.4999856948852539
-202055,-170091,1084716,2025-01-12 05:04:36.587890432,0.5000753402709961
132033,103380,1084716,2025-01-12 05:04:37.588846080,0.4999661445617676
-141418,-130461,1084716,2025-01-12 05:04:38.587457536,0.5000536441802979
170810,139342,1084716,2025-01-12 05:04:39.587806720,0.4999475479125976
-130118,-110343,1084716,2025-01-12 05:04:40.588244480,0.5000424385070801
147980,128719,977981,2025-01-12 05:04:41.588025344,0.4999511241912842
-51459,-26326,977981,2025-01-12 05:04:42.587975424,0.5000059604644775
23474,33170,980123,2025-01-12 05:04:43.587854848,0.4999885559082031
178655,195393,980123,2025-01-12 05:04:44.588223744,0.4999136924743652
-126226,-55892,980123,2025-01-12 05:04:45.587908096,0.5000154972076416
-53903,-21436,980123,2025-01-12 05:04:46.589012480,0.5000145435333252
-92155,-75859,980123,2025-01-12 05:04:47.588208896,0.5000364780426025
43484,32133,875924,2025-01-12 05:04:48.588380160,0.4999918937683105
1802880,1804574,875924,2025-01-12 05:04:49.589981696,0.4992043972015381
-1518318,-975760,875924,2025-01-12 05:04:50.589959680,0.5003252029418945
-756675,-669612,884995,2025-01-12 05:04:51.588506624,0.5003542900085449
-30098,-170038,884995,2025-01-12 05:04:52.588252928,0.5001153945922852
73702,-75267,884995,2025-01-12 05:04:53.588167168,0.5000448226928711
349262,222404,804852,2025-01-12 05:04:54.589292032,0.4999079704284668
47055,24975,804852,2025-01-12 05:04:55.589200640,0.4999778270721435
73945,65982,715845,2025-01-12 05:04:56.589470976,0.4999711513519287
1647,15867,726518,2025-01-12 05:04:57.590669056,0.499990701675415
4774,19488,808414,2025-01-12 05:04:58.588550912,0.4999921321868896
739922,756069,731054,2025-01-12 05:04:59.589839104,0.4996669292449951
-840445,-602322,731054,2025-01-12 05:05:00.588661760,0.5002250671386719
-195360,-209370,794539,2025-01-12 05:05:01.588887808,0.500129222869873
45748,-26870,903616,2025-01-12 05:05:02.588759296,0.5000255107879639
-239855,-298749,1179259,2025-01-12 05:05:03.589073664,0.5001356601715088
167037,36187,903616,2025-01-12 05:05:04.589613824,0.5000030994415283
227229,146490,957444,2025-01-12 05:05:05.589505792,0.4999349117279053
-85276,-97847,1018384,2025-01-12 05:05:06.592187904,0.5000360012054443
190018,151865,959755,2025-01-12 05:05:07.589975040,0.4999403953552246
-22547,-3695,964866,2025-01-12 05:05:08.589737984,0.4999947547912597
-71556,-59468,964866,2025-01-12 05:05:09.589464064,0.5000283718109131
-46810,-56189,966335,2025-01-12 05:05:10.589784064,0.5000300407409668
288917,265495,966335,2025-01-12 05:05:11.589176064,0.499887466430664
-225751,-162498,966335,2025-01-12 05:05:12.588955136,0.5000584125518799
90637,86165,966335,2025-01-12 05:05:13.593320960,0.4999740123748779
219452,242171,966335,2025-01-12 05:05:14.589707264,0.499889612197876
-331121,-242566,966335,2025-01-12 05:05:15.589545728,0.5000951290130615
182040,171258,966335,2025-01-12 05:05:16.589652224,0.4999401569366455
-231454,-187624,966335,2025-01-12 05:05:17.589265920,0.500075101852417
-139892,-165498,966335,2025-01-12 05:05:18.589673472,0.5000858306884766
211953,144379,966335,2025-01-12 05:05:19.589477632,0.4999473094940185
-104240,-108228,960171,2025-01-12 05:05:20.590446592,0.5000412464141846
45697,10437,960171,2025-01-12 05:05:21.589872896,0.5000035762786865
119452,97901,934402,2025-01-12 05:05:22.590112256,0.4999580383300781
-25130,-10845,935455,2025-01-12 05:05:23.590225408,0.5000009536743164
631297,638043,841576,2025-01-12 05:05:24.590340864,0.4997205734252929
-491124,-294989,841576,2025-01-12 05:05:25.591116800,0.5000946521759033
-295811,-247013,841576,2025-01-12 05:05:26.590353152,0.5001280307769775
-58035,-97980,902671,2025-01-12 05:05:27.590144000,0.5000593662261963
41273,-16083,840724,2025-01-12 05:05:28.589988864,0.5000145435333252
597492,552518,840724,2025-01-12 05:05:29.591385088,0.4997589588165283
-368859,-234585,840724,2025-01-12 05:05:30.590135040,0.5000739097595215
106955,130571,902671,2025-01-12 05:05:31.590970880,0.499957799911499
-471344,-415642,1009326,2025-01-12 05:05:32.590786048,0.5001778602600098
43807,-41894,1009326,2025-01-12 05:05:33.590474240,0.5000441074371338
41210,-31349,1009326,2025-01-12 05:05:34.590621696,0.5000181198120117
131404,71208,1009326,2025-01-12 05:05:35.590468864,0.4999721050262451
-376159,-396933,1298593,2025-01-12 05:05:36.589940992,0.5001735687255859
861288,727666,943613,2025-01-12 05:05:38.590284288,0.4997024536132812
988334,1113098,943613,2025-01-12 05:05:39.592137472,0.4994678497314453
-1312457,-891193,1298593,2025-01-12 05:05:40.590615808,0.5003321170806885
-488836,-461309,1298593,2025-01-12 05:05:41.590266368,0.5002570152282715
524493,405370,705222,2025-01-12 05:05:42.590195200,0.4998486042022705
325637,363861,672344,2025-01-12 05:05:43.590666240,0.4998176097869873
50802,186718,672344,2025-01-12 05:05:44.590856704,0.4998984336853027
-317471,-166315,672344,2025-01-12 05:05:45.591082240,0.5000643730163574
-59479,-3564,672344,2025-01-12 05:05:46.590601728,0.5000128746032715
-396548,-358477,905862,2025-01-12 05:05:47.590900992,0.5001606941223145
198460,117567,905862,2025-01-12 05:05:48.591213824,0.4999704360961914
-71405,-92760,905862,2025-01-12 05:05:49.591425280,0.5000362396240234
-68678,-111455,905862,2025-01-12 05:05:50.591404544,0.500056266784668
309003,245623,872984,2025-01-12 05:05:51.591609856,0.4998996257781982
433088,462409,972265,2025-01-12 05:05:52.591445760,0.4997830390930176
-560330,-401083,972265,2025-01-12 05:05:53.591148288,0.500152587890625
156157,147305,972265,2025-01-12 05:05:54.591990528,0.49996018409729
