time,target,master_offset,freq,path_delay
1736664889.817287276,0.49962878227233887,753551,745977,864228
1736664890.814940192,0.4994633197784424,858253,1076744,864228
1736664891.814173478,0.5003283023834229,-1129419,-653452,1095649
1736664892.812941694,0.5006556510925293,-1444866,-1307725,1095649
1736664893.812954597,0.5001463890075684,7248,-289070,1095649
1736664894.813634906,0.49998950958251953,318405,24261,1095649
1736664895.812683833,0.5000202655792236,161560,-37063,1095649
1736664896.813502723,0.49981141090393066,530658,380503,1194555
1736664897.812926239,0.5000700950622559,-146085,-137042,1116766
1736664898.812960746,0.5000500679016113,-61582,-96365,1116766
1736664899.813295963,0.5000088214874268,39036,-14221,1116766
1736664900.812998091,0.5000026226043701,39403,-2143,1116766
1736664901.813281550,0.49992847442626953,176046,146320,1009136
1736664902.813061728,0.49993014335632324,119998,143086,1009136
1736664903.813641743,0.5000171661376953,-89789,-30701,1009136
1736664904.814046371,0.49985694885253906,257298,289449,922185
1736664905.813710771,0.4999430179595947,8018,117358,1009136
1736664906.813598749,0.5000319480895996,-172333,-60587,1009136
1736664908.813884720,0.5001983642578125,-453254,-393208,1110840
1736664909.813822131,0.4999847412109375,109804,33874,967208
1736664910.814728505,0.4993457794189453,1354774,1311785,1110840
1736664911.813874048,0.5004532337188721,-1266518,-903075,1110840
1736664912.813593722,0.5001866817474365,-353489,-370001,1110840
1736664913.814437120,0.5001482963562012,-170631,-293190,1184148
1736664914.813763083,0.5000038146972656,169420,-4328,1110840
1736664915.815259776,0.49994778633117676,230467,107545,1110840
1736664916.813868162,0.4998311996459961,394838,341056,1110840
1736664917.814691793,0.5000193119049072,-99620,-34951,1110840
1736664918.814074136,0.5000467300415039,-124562,-89779,1055210
1736664919.813874223,0.5000472068786621,-88058,-90643,1128518
1736664920.813953121,0.49998021125793457,71909,42906,1134809
1736664921.816627584,0.49994397163391113,123131,115701,1134809
1736664922.814308593,0.5000174045562744,-60914,-31405,977823
1736664924.818745736,0.4999051094055176,181774,193009,977823
1736664925.815011042,0.4999861717224121,-34820,30947,977823
1736664926.814049095,0.5000119209289551,-75509,-20188,977823
1736664927.815241071,0.4997541904449463,462600,495268,977823
1736664928.814450037,0.5001404285430908,-448520,-277072,977823
1736664929.815003491,0.5000951290130615,-223587,-186695,912890
1736664930.815403236,0.4998757839202881,281806,251622,912890
1736664931.814625361,0.5001130104064941,-276682,-222324,948199
1736664932.815092974,0.5001327991485596,-233521,-262167,970245
1736664933.816275980,0.49968385696411133,734537,635834,970245
1736664934.814879085,0.500253438949585,-625232,-503574,1204914
1736664935.814753184,0.5001802444458008,-291056,-356967,1204914
1736664936.815540837,0.4999814033508301,193840,40612,1052246
1736664937.814354761,0.4999678134918213,162967,67891,1129033
1736664938.819069279,0.49941086769104004,1227615,1181429,1129033
1736664939.814584562,0.5003466606140137,-1012022,-689923,1129033
1736664940.815204082,0.5001399517059326,-294960,-276468,1129033
1736664941.816124789,0.4992685317993164,1536365,1466369,1129033
1736664942.815202962,0.5006067752838135,-1601021,-1210108,1418240
1736664943.815798597,0.5001857280731201,-278488,-367881,1418240
1736664944.814790029,0.500103235244751,-30191,-203130,1205487
1736664945.815518257,0.5000441074371338,97213,-84784,1205487
1736664946.816231978,0.49959254264831543,971076,818243,1205487
1736664947.815818636,0.5002090930938721,-552889,-414399,1269606
1736664948.815762637,0.5001606941223145,-290965,-318342,1258291
1736664949.815378537,0.4998292922973633,459436,344770,990106
1736664951.815839321,0.5001752376556396,-370110,-346945,990106
1736664952.815023928,0.5000004768371582,90516,2648,990106
1736664953.815979274,0.500042200088501,-20500,-81213,990106
1736664954.815140708,0.4999058246612549,258461,191598,990106
1736664957.816769320,0.4996788501739502,635016,645691,1248229
1736664958.815924166,0.5005314350128174,-1260531,-1059351,1303791
1736664959.815305344,0.5003395080566406,-498777,-675757,1398294
1736664960.815939158,0.5000722408294678,185650,-140963,1398294
1736664961.816605842,0.4999408721923828,392664,121746,1479314
1736664962.816502196,0.49993014335632324,296222,143103,1479314
1736664963.816750888,0.4999217987060547,223961,159709,1274518
1736664964.819205703,0.4996464252471924,707784,710720,1274518
1736664965.816105323,0.5000674724578857,-346828,-131556,1305388
1736664966.820021186,0.49833250045776367,3227277,3338500,1249826
1736664967.820408755,0.5012824535369873,-3641210,-2561804,1249826
1736664968.816211712,0.5007045269012451,-1392343,-1405300,1364282
1736664970.817660930,0.49942636489868164,1581363,1150703,1364282
1736664971.818314972,0.4989309310913086,2097779,2141528,1152002
1736664972.816929094,0.5005102157592773,-1689716,-1016633,1364282
1736664973.817783278,0.4998633861541748,110641,276809,1364282
1736664974.816242647,0.5003292560577393,-854231,-654871,1364282
1736664975.816436311,0.5001082420349121,-156055,-212964,1279102
1736664976.816316031,0.500079870223999,-52615,-156340,1364282
1736664978.816575123,0.49987101554870605,380879,261369,1340193
1736664979.816726126,0.49999070167541504,27216,21970,1340193
1736664980.816727655,0.5000309944152832,-61282,-58363,1340193
1736664981.816450614,0.5000114440917969,-4074,-19540,1241039
1736664982.816769461,0.49971461296081543,590610,573922,1241039
1736664983.816331223,0.5002338886260986,-624593,-464098,1303724
1736664984.816908236,0.5000112056732178,7731,-19152,1303724
1736664985.816724700,0.5000734329223633,-118643,-143207,1303724
1736664987.816901055,0.4997670650482178,529690,469533,1066337
1736664988.816614269,0.49999165534973145,-78706,20044,1066337
1736664989.819759767,0.4991323947906494,1663601,1738740,1066337
1736664990.817168161,0.5007100105285645,-1990816,-1416597,1242189
1736664991.820465005,0.5002801418304443,-533998,-557024,1242189
1736664992.817078331,0.5000712871551514,43913,-139312,1242189
1736664993.816876133,0.4999825954437256,207961,37910,1242189
1736664994.817495207,0.4999253749847412,260409,152746,1242189
1736664995.817385228,0.4999215602874756,189844,160304,1020139
1736664996.817376139,0.49996113777160645,53594,81007,1020139
1736664997.817967955,0.4999816417694092,-3334,40157,1020139
1736664999.817707785,0.49999427795410156,-27664,14827,929476
1736665000.816967607,0.5000085830688477,-47989,-13797,929476
1736665001.818081956,0.5001368522644043,-289993,-270198,1155132
1736665002.817914180,0.499828577041626,413498,346295,1035249
1736665003.817493863,0.5000302791595459,-113998,-57152,1035249
1736665004.817448922,0.5000791549682617,-177493,-154846,1090792
1736665005.817920488,0.4999713897705078,91645,61044,1090792
1736665006.818448252,0.49988865852355957,229233,226126,1090792
1736665007.817960676,0.49995994567871094,17701,83363,1090792
1736665008.818596097,0.500028133392334,-123664,-52691,989196
1736665009.817512053,0.5000944137573242,-219407,-185533,962288
1736665010.820421695,0.49878764152526855,2460194,2428245,916953
1736665011.822181911,0.5007932186126709,-2288917,-1582807,916953
1736665012.817700349,0.5003604888916016,-736770,-717335,874364
1736665013.818165179,0.5000736713409424,57723,-143873,874364
1736665014.817758108,0.5001170635223389,-46125,-230405,999404
1736665015.817944160,0.499924898147583,351632,153515,999404
1736665016.820985529,0.4991791248321533,1737492,1644865,1266928
1736665017.818304790,0.5007102489471436,-1845715,-1417095,1266928
1736665018.818798232,0.5003437995910645,-558721,-683815,1426466
1736665019.818622580,0.5000426769256592,210682,-82029,1426466
1736665020.819020425,0.49989914894104004,434280,204774,1426466
1736665021.819715507,0.4999725818634033,157472,58250,1426466
1736665022.818204489,0.5000271797180176,1274,-50706,1366086
1736665023.818852449,0.5000128746032715,29208,-22390,1366086
1736665024.825067326,0.4998033046722412,439581,396745,1106402
1736665025.819196641,0.5000636577606201,-212852,-123814,1366086
1736665026.818881649,0.4999539852142334,69980,95163,1106402
1736665027.820985543,0.4986863136291504,2584630,2630807,1106402
1736665028.819265790,0.5010054111480713,-2828831,-2007265,1366086
1736665029.818927462,0.5002865791320801,-542648,-569731,1106402
1736665030.820395380,0.4993739128112793,1445471,1255593,1106402
1736665031.819552751,0.500542402267456,-1324913,-1081150,1106402
1736665032.819003567,0.4999706745147705,216123,62413,836818
1736665033.820487186,0.4994637966156006,1164673,1075799,836818
1736665034.819057233,0.5005180835723877,-1292929,-1032401,1096502
1736665035.818828640,0.5000309944152832,68689,-58661,733626
1736665036.818698637,0.5001232624053955,-136476,-243220,1116580
1736665037.819033187,0.5000982284545898,-45024,-192710,1116580
1736665038.825197627,0.5000560283660889,52336,-108858,1738462
1736665039.819436605,0.5001387596130371,-128684,-274177,1492774
1736665040.820830917,0.49918127059936523,1825012,1640914,1223244
1736665041.820139724,0.5004067420959473,-1173315,-809909,1223244
1736665042.819023667,0.5001201629638672,-248563,-237152,1223244
1736665043.819287869,0.5000607967376709,-54650,-117808,1223244
1736665044.824730206,0.49941062927246094,1261944,1182391,1223244
1736665046.818996157,0.5012199878692627,-2735706,-2436676,1803306
1736665048.820005370,0.49889683723449707,2731255,2209574,1224863
1736665050.821916827,0.50083327293396,-1960968,-1663273,1224863
1736665051.819718740,0.5002293586730957,-164618,-455213,1248578
1736665052.819854436,0.5000803470611572,182415,-157566,1248578
1736665053.821238917,0.4993891716003418,1510536,1225280,1248578
1736665054.820766713,0.5006482601165771,-1461241,-1293336,1947086
1736665055.823321052,0.5002756118774414,-277307,-547775,1947086
1736665056.819573156,0.49994874000549316,459527,105867,1740680
1736665057.819950261,0.4999065399169922,405775,189973,1740680
1736665058.822674401,0.49994397163391113,209351,115282,1740680
1736665059.820209015,0.4997904300689697,453900,422636,1396954
1736665060.819900207,0.4996795654296875,539158,644064,1137177
1736665061.822367021,0.49883389472961426,2068788,2335441,1137177
1736665062.819849218,0.5009315013885498,-2746656,-1859366,1325333
1736665063.820516649,0.5004055500030518,-871218,-807925,1325333
1736665064.820291492,0.4997556209564209,690461,492389,1024804
1736665065.820003807,0.5001702308654785,-345976,-336910,1024804
1736665066.820801325,0.5000503063201904,-2370,-97097,957729
1736665067.820160086,0.5000100135803223,78611,-16827,979447
1736665069.822806650,0.4998776912689209,319803,247948,979447
1736665070.820858733,0.5000557899475098,-132348,-108262,979447
1736665071.821103738,0.5000057220458984,7653,-7965,979447
1736665072.822364649,0.499953031539917,110704,97382,919684
1736665073.821077860,0.49988603591918945,211390,231279,919684
1736665074.820633074,0.49994349479675293,33176,116482,919684
1736665075.821989295,0.4997379779815674,433869,527128,801784
1736665076.820369530,0.5003390312194824,-898012,-674592,919684
1736665077.820370877,0.5000710487365723,-92653,-138637,919684
1736665078.824213683,0.5000550746917725,-33148,-106928,865333
1736665079.821105710,0.49994778633117676,191850,108126,865333
1736665080.821145877,0.49988269805908203,264054,237885,865333
1736665082.821027409,0.5001142024993896,-278225,-225178,865333
1736665083.820526346,0.500091552734375,-149349,-179770,906818
1736665084.820585131,0.5001287460327148,-178593,-253818,1104327
1736665086.825189004,0.4998142719268799,503809,375006,906818
1736665088.820775786,0.5003361701965332,-691366,-669027,1243076
1736665089.821609934,0.5000813007354736,26231,-158839,1243076
1736665090.821894691,0.4999580383300781,264577,87376,1101147
1736665091.820915490,0.4998455047607422,410162,312334,1101147
1736665092.821482617,0.49989867210388184,180744,205965,965349
1736665093.820748957,0.5000336170196533,-143477,-64033,950447
1736665094.821702696,0.49999213218688965,-17015,19386,965349
1736665095.821783464,0.4998512268066406,269533,300829,953782
1736665096.821296704,0.5000770092010498,-262620,-150464,953782
1736665097.822086780,0.5001125335693359,-254890,-221520,953782
1736665098.821575950,0.500006914138794,32592,-10505,953782
1736665099.821906075,0.4999408721923828,154935,121616,950620
1736665100.822189353,0.4999544620513916,81094,94255,901961
1736665101.821739293,0.5000171661376953,-68408,-30919,908835
1736665102.821160605,0.5000627040863037,-138920,-121953,908835
1736665103.821339382,0.49998927116394043,49709,25000,862953
1736665104.821247111,0.5000009536743164,11719,1923,862953
1736665106.821563990,0.49996352195739746,82665,76384,908835
1736665108.821916748,0.5000169277191162,-48549,-30030,908835
1736665109.822297658,0.5000083446502686,-17457,-13503,939059
1736665110.823440646,0.5001373291015625,-270308,-271591,1057130
1736665111.821901146,0.4999532699584961,179114,96739,939059
1736665112.822291625,0.5000667572021484,-101271,-129912,1057130
1736665113.822083599,0.49991774559020996,226687,167665,1003210
1736665114.822228021,0.4999246597290039,145104,154088,1033277
1736665115.821949025,0.5000827312469482,-214928,-162413,1033277
1736665116.821999977,0.500023365020752,-31110,-43073,1033277
1736665117.822226216,0.500032901763916,-41194,-62490,1033277
1736665118.822499393,0.4998502731323242,336238,302583,1033277
1736665119.822232762,0.5000522136688232,-168017,-100800,936295
1736665120.825186014,0.5000386238098145,-90384,-73572,1039444
1736665121.822583234,0.5000495910644531,-85731,-96035,1039444
1736665122.822213493,0.5000154972076416,8685,-27338,1039444
1736665123.822640675,0.49999547004699707,45658,12241,1039444
1736665124.822660810,0.4999988079071045,25562,5842,1039444
1736665125.822254105,0.4999504089355469,114761,102710,942462
1736665126.823846158,0.4995424747467041,896215,918592,871579
1736665127.822691509,0.5001635551452637,-615116,-323875,871579
1736665128.827057322,0.5001969337463379,-497327,-390620,871579
1736665129.822977908,0.5000903606414795,-134634,-177125,922156
1736665130.822522532,0.49995923042297363,168103,85221,922156
1736665131.826687777,0.49995851516723633,118969,86518,860794
1736665132.823178139,0.4999814033508301,37353,40593,860794
1736665133.822861433,0.5000491142272949,-109192,-94746,860794
1736665134.823922170,0.49968528747558594,650918,632606,860794
1736665135.822892250,0.5002202987670898,-614235,-437271,860794
1736665136.823654674,0.5000386238098145,-66885,-74192,860794
1736665137.823435967,0.5000441074371338,-57192,-84564,884884
1736665138.822941277,0.5000693798065186,-90829,-135359,946246
1736665139.823326035,0.5000240802764893,26896,-44883,946246
1736665140.823310800,0.499920129776001,226570,162860,884884
1736665141.822790556,0.4999816417694092,35971,40232,809684
1736665142.823161082,0.5000588893890381,-129553,-114501,964258
1736665143.823695470,0.49996471405029297,97948,74135,857024
1736665144.824571000,0.49988818168640137,221049,226620,971165
1736665145.823086272,0.5000886917114258,-245936,-174050,971165
1736665147.823566482,0.49976158142089844,481806,479911,1011598
1736665148.823061948,0.5002298355102539,-598965,-456318,1115880
1736665149.824505000,0.5000665187835693,-92283,-129326,1115880
1736665150.823254326,0.5000019073486328,64205,-523,1115880
1736665151.823998710,0.49996137619018555,126310,80844,1115880
1736665152.824537333,0.4999120235443115,186884,179311,1081024
1736665153.824372410,0.5000765323638916,-198049,-149557,1185345
1736665154.823406394,0.500037431716919,-60517,-71440,1185345
1736665155.826004832,0.5000584125518799,-84251,-113329,1185345
1736665156.823615589,0.5000343322753906,-11101,-65454,1224752
1736665157.824093422,0.49997854232788086,103809,46126,1185345
1736665158.823555022,0.4999277591705322,174522,147981,1083063
1736665159.823774272,0.4999523162841797,73041,98857,1083063
1736665160.823623537,0.4999673366546631,21105,68833,1001952
1736665161.823695489,0.5000064373016357,-63354,-9294,1001952
1736665162.824103955,0.5000221729278564,-75826,-40773,1001952
1736665163.828732344,0.4999806880950928,29840,42146,1083063
1736665164.823937491,0.5000455379486084,-108724,-87466,1083063
1736665165.824041199,0.49992990493774414,155165,143805,1017051
1736665166.824673560,0.5000133514404297,-58274,-23084,939647
1736665167.824012599,0.5000298023223877,-73452,-55744,1017051
1736665168.824325227,0.49994659423828125,114846,110518,1017051
1736665169.825123171,0.4996483325958252,676585,706711,1017051
1736665170.824212341,0.5003061294555664,-841833,-608732,1023994
1736665172.824235590,0.4998307228088379,361419,341971,1023994
1736665173.824688827,0.49996161460876465,-8927,80050,1018951
1736665174.824591894,0.49999070167541504,-64341,21958,1065683
1736665175.825191848,0.5000040531158447,-71737,-4740,1065683
1736665176.824706351,0.4999392032623291,79551,125027,1055112
1736665177.827777033,0.49939632415771484,1141288,1210629,1189013
1736665178.824768850,0.5005738735198975,-1555780,-1144053,1189013
1736665179.828040069,0.5001659393310547,-273370,-328377,1316463
1736665181.826484092,0.49944567680358887,1249066,1112048,1316463
1736665182.824819667,0.5003786087036133,-991273,-753571,1380279
1736665183.825041677,0.5001211166381836,-179198,-238878,1316463
1736665184.827051230,0.49916863441467285,1779433,1665994,1196480
1736665185.825943663,0.5005950927734375,-1607119,-1186728,1563214
1736665186.824872513,0.5002386569976807,-411868,-473613,1298574
1736665187.825113652,0.5000576972961426,73360,-111945,1298574
1736665188.824846593,0.4999985694885254,169545,6248,1298574
1736665189.828370692,0.49976372718811035,588552,476118,1298574
1736665191.825262949,0.5002017021179199,-464352,-400220,1178477
1736665192.828586546,0.4999988079071045,81099,5925,1301247
1736665193.826345143,0.5000743865966797,-94264,-145108,1178477
1736665194.825825422,0.5000388622283936,4843,-74280,1178477
1736665195.826344387,0.4997994899749756,482344,404674,1178477
1736665196.826946780,0.5000793933868408,-222370,-155337,1178477
1736665197.825335836,0.5001482963562012,-293782,-293460,1297812
1736665198.825765694,0.5000770092010498,-62833,-150646,1414883
1736665200.828602636,0.49916577339172363,1778853,1672190,1414883
1736665201.825782419,0.5005967617034912,-1617161,-1190168,1488143
1736665203.825635542,0.49959754943847656,866081,807926,1488143
1736665206.826787894,0.500499963760376,-1198524,-996855,1661339
1736665207.825894160,0.5002195835113525,-278142,-436030,1305113
1736665209.826366542,0.499847412109375,550165,308834,1182490
1736665210.826121769,0.4999351501464844,209268,132987,1182490
1736665211.828839279,0.49877429008483887,2468487,2454986,1213059
1736665212.826618051,0.500758171081543,-2239962,-1512917,1213059
1736665213.826677086,0.5003056526184082,-662666,-607609,1173077
1736665214.826042279,0.5001895427703857,-231694,-375437,1173077
1736665215.826091458,0.4999098777770996,397108,183857,926484
1736665216.827254839,0.4996347427368164,827707,733588,763853
1736665217.827287005,0.5000216960906982,-193918,-39725,763853
1736665218.826208434,0.5001230239868164,-338527,-242509,838987
1736665219.826410201,0.5000548362731934,-100883,-106423,838987
1736665220.827039313,0.49997591972351074,87451,51646,729204
1736665221.826807897,0.49988460540771484,243375,233805,729204
1736665222.826422540,0.5000143051147461,-88972,-25529,801622
1736665223.826550537,0.5001261234283447,-285537,-248786,886158
1736665224.826603009,0.5000908374786377,-129563,-178473,947488
1736665225.826751030,0.49997973442077637,131784,44005,986828
1736665226.826989301,0.4999721050262451,107425,59181,986828
1736665227.827410439,0.5000448226928711,-69995,-86011,979390
1736665229.828008226,0.49949049949645996,1059462,1022447,979390
1736665230.827532548,0.5002532005310059,-783753,-502929,979390
1736665231.829501163,0.4998953342437744,166952,212650,1079848
1736665232.826670014,0.5003173351287842,-726770,-630986,1079848
1736665233.826977150,0.4999532699584961,219187,96940,813611
1736665234.829046943,0.49956703186035156,925551,869060,659126
1736665235.826782903,0.5001914501190186,-600903,-379729,659126
1736665236.828233454,0.49980711936950684,348288,389191,659126
1736665237.828121550,0.49982142448425293,215036,360426,659126
1736665238.827757009,0.5003321170806885,-870818,-660918,659126
1736665239.827372921,0.5001368522644043,-219175,-270520,779300
1736665241.827819172,0.5000560283660889,8721,-108377,903395
1736665242.826944393,0.49999547004699707,126830,12349,903395
1736665243.828766130,0.49947667121887207,1126588,1050156,988318
1736665244.827755536,0.5005021095275879,-1262387,-1000843,1200656
1736665245.827753489,0.5001890659332275,-257332,-374504,1200656
1736665246.829086920,0.5000276565551758,142632,-51740,1200656
1736665247.828567439,0.4997978210449219,559342,407760,1041756
1736665248.827190261,0.5001034736633301,-220060,-203839,1200656
1736665249.828540380,0.4999275207519531,198220,148423,1041756
1736665250.827965861,0.49999189376831055,10163,19832,1041756
1736665251.827402965,0.4998743534088135,241759,254477,957922
1736665252.827783924,0.49999427795410156,-70330,14915,957922
1736665253.827951990,0.4999723434448242,-5475,58671,888275
1736665254.828736678,0.4994316101074219,1078047,1140551,773787
1736665256.828228547,0.500901460647583,-2185015,-1799097,888275
1736665257.828129048,0.5004348754882812,-597059,-866646,902858
1736665258.829334754,0.5000903606414795,271803,-176901,832089
1736665260.828426493,0.49979567527770996,779287,412124,832089
1736665261.828638086,0.5000488758087158,38694,-94683,1061114
1736665262.829129575,0.49978065490722656,563933,442164,1566972
1736665263.828469830,0.5004503726959229,-944618,-897207,1676034
1736665264.828509023,0.500150203704834,-60835,-296810,1676034
1736665266.828793945,0.4996013641357422,1054886,800661,1310708
1736665267.829402343,0.4994628429412842,1015383,1077624,1220772
1736665268.829289466,0.5001492500305176,-661950,-295094,1220772
1736665269.831309361,0.4995992183685303,636489,804760,1329834
1736665270.828353207,0.5004701614379883,-1296159,-936942,1329834
1736665271.828547368,0.5002758502960205,-518668,-548298,1329834
1736665273.828666454,0.49968910217285156,810365,625134,1329834
1736665274.829104654,0.4998667240142822,212094,269973,1179829
1736665275.828900230,0.5000536441802979,-225414,-103907,1365319
1736665277.831815937,0.5000290870666504,-108343,-54460,1412293
1736665278.829883429,0.49997615814208984,29863,51243,1412293
1736665279.829136341,0.49995851516723633,56104,86443,1412293
1736665280.829517009,0.5001366138458252,-317131,-269961,1583580
1736665281.829986286,0.500044584274292,-38089,-86058,1583580
1736665283.832282167,0.4998507499694824,361111,301715,1661528
1736665284.829494223,0.5000009536743164,-47119,1818,1462553
1736665285.829578368,0.4999544620513916,59659,94460,1303064
1736665286.829734277,0.49981117248535156,328438,381137,1303064
1736665287.829535282,0.49999260902404785,-132903,18328,1303064
1736665288.831893057,0.5000848770141602,-277586,-166226,1214591
1736665289.829527021,0.49999094009399414,-6459,21625,1077761
1736665290.829649599,0.5000157356262207,-53956,-27810,1077761
1736665291.830329794,0.49990105628967285,191144,201103,996465
1736665292.829347434,0.5000224113464355,-108753,-41450,996465
1736665293.829486742,0.49996113777160645,46489,81166,973843
1736665294.829563328,0.500037670135498,-120719,-72096,996465
1736665295.829441794,0.5000627040863037,-134374,-121966,996465
1736665296.829624401,0.5000267028808594,-21988,-49893,996465
1736665297.830042507,0.4999353885650635,167125,132624,996465
1736665298.830127237,0.5000252723693848,-62674,-47037,987273
1736665299.833481473,0.49973273277282715,541186,538020,1024017
1736665300.830197568,0.5002310276031494,-617431,-458241,1089347
1736665301.830357932,0.49988698959350586,255446,229407,1089347
1736665302.832128093,0.4998743534088135,203936,254531,1164169
1736665303.830147849,0.5003201961517334,-748852,-637077,1164169
1736665304.830442389,0.5000762939453125,-36318,-149198,1089347
1736665305.830643379,0.49997401237487793,179499,55723,1024017
1736665306.829979008,0.49999380111694336,85698,15772,1192823
1736665307.830244150,0.4999988079071045,49948,5732,1192000
1736665309.830340124,0.5000505447387695,-68840,-98072,1192000
1736665310.830274308,0.5000135898590088,26180,-23704,1192000
1736665311.830433322,0.499955415725708,134964,92934,1121964
1736665312.830268245,0.4999115467071533,182274,180733,976670
1736665313.830603215,0.5000267028808594,-103052,-49911,1121964
1736665314.830125756,0.5000221729278564,-63266,-41040,1121964
1736665315.832245524,0.49899983406066895,2000588,2003834,1121964
1736665316.830301215,0.5008916854858398,-2383320,-1779898,1573300
1736665317.830209415,0.5004010200500488,-687164,-798738,1573300
1736665318.830363014,0.5001153945922852,90182,-227541,1573300
1736665319.832501687,0.4995384216308594,1217186,926518,1685996
1736665320.830752877,0.500316858291626,-704518,-630030,1992951
1736665321.836394636,0.5001010894775391,-61838,-198706,1685996
1736665322.831176939,0.4998047351837158,549343,393924,1685996
1736665323.830652493,0.49988269805908203,228533,237917,1205930
1736665324.831406995,0.49982404708862305,277378,355322,1038639
1736665325.831235463,0.499889612197876,63060,224217,1038639
1736665326.832607543,0.5001060962677002,-388543,-208468,1039967
1736665327.831052538,0.5000076293945312,-75732,-12220,1039967
1736665328.831382789,0.5000400543212891,-117466,-76674,1116225
1736665329.831162089,0.5000066757202148,-15606,-10053,1039967
1736665330.831133038,0.5000207424163818,-39290,-38419,1039967
1736665331.832329274,0.4999213218688965,171954,161038,1039967
1736665332.831679274,0.5000636577606201,-164367,-123697,1021200
1736665333.836773604,0.49994802474975586,115971,107331,1021200
1736665334.831895582,0.5000925064086914,-207725,-181574,1100065
1736665336.833019331,0.4993860721588135,1267591,1231425,1021200
1736665338.831778704,0.5009832382202148,-2307567,-1963456,1100065
1736665339.831908994,0.5001709461212158,9725,-338434,1057344
1736665340.832797431,0.500105619430542,137328,-207914,1067113
1736665341.832246266,0.4999845027923584,338425,34382,1067113
1736665343.832007019,0.5000827312469482,40495,-162021,1206790
1736665345.832272717,0.4999089241027832,376011,185644,1290649
1736665346.832136943,0.4999427795410156,195424,117860,1290649
1736665347.834009533,0.49915003776550293,1722348,1703411,1124530
1736665348.833050541,0.5005066394805908,-1507199,-1009431,1124530
1736665349.832897225,0.5001904964447021,-423021,-377413,1124530
1736665350.832135565,0.5000569820404053,-29468,-110766,1124530
1736665351.832177014,0.500006914138794,79598,-10541,1124530
1736665352.832655674,0.5000550746917725,-40462,-106721,1124530
1736665353.831903994,0.4999997615814209,82002,3604,1124530
1736665354.832558501,0.49997520446777344,106879,53082,1124530
1736665355.832949172,0.49993276596069336,159648,137914,1085343
1736665356.831964571,0.5000283718109131,-79780,-53619,1085343
1736665357.832352054,0.4999675750732422,65953,68180,1016922
1736665358.832236909,0.5000171661376953,-53207,-31194,1084788
1736665359.832979870,0.49991607666015625,165106,171157,1016922
1736665360.832755771,0.5000474452972412,-147332,-91750,1139562
1736665361.832346611,0.5000009536743164,-9902,1481,1016922
1736665363.832465061,0.4999880790710449,19190,27602,1016922
1736665364.837049341,0.49813175201416016,3725458,3739627,977648
1736665365.832759116,0.5014286041259766,-3985581,-2853774,1357068
1736665366.833839976,0.5001728534698486,-278305,-342173,1357068
1736665367.832781791,0.5004732608795166,-795509,-942868,1357068
1736665368.833082829,0.49980759620666504,774429,388417,1255646
1736665369.833561713,0.5000872611999512,-17326,-171009,1255646
1736665370.833361495,0.5000944137573242,-26474,-185355,1255646
1736665371.832955005,0.5001199245452881,-69424,-236247,1674245
1736665372.832824704,0.49991869926452637,353650,166000,1255646
1736665373.833295919,0.5001771450042725,-269218,-350773,1716477
1736665374.833412661,0.4999842643737793,197301,34980,1716477
1736665375.832967668,0.5000302791595459,45640,-57490,1716477
1736665376.832999510,0.49976372718811035,565567,476129,1297878
1736665377.833151114,0.49965763092041016,607747,687979,862934
1736665378.833067040,0.4999427795410156,-144822,117734,918259
1736665380.833663340,0.5000529289245605,-321629,-102520,1048757
1736665381.833532591,0.5001296997070312,-378500,-255880,1048757
1736665382.835811535,0.49916911125183105,1656267,1665337,920290
1736665383.833214245,0.5007002353668213,-1902897,-1396946,1048757
1736665384.833665793,0.5002799034118652,-491234,-556153,1048757
1736665385.835124722,0.49957776069641113,1060208,847919,1239930
1736665386.833599665,0.500356912612915,-816413,-710639,1239930
1736665387.836021082,0.5000948905944824,-47239,-186389,1239930
1736665388.833910432,0.5000612735748291,34279,-119043,1111463
1736665390.833739745,0.4999544620513916,237645,94607,1361545
1736665391.833838233,0.5001139640808105,-152811,-224556,1478585
1736665392.833750936,0.49990081787109375,319796,202208,1478585
1736665393.833562353,0.4999387264251709,147301,125652,1207914
1736665394.834078959,0.49991559982299805,149882,172423,1207914
1736665395.834576735,0.4999845027923584,-33362,34144,1207914
1736665396.834270004,0.4999880790710449,-30598,26899,1277363
1736665397.834147818,0.5000448226928711,-134969,-86651,1118332
1736665398.836823297,0.49956536293029785,864549,872376,1009761
1736665399.835097894,0.5002341270446777,-731919,-464727,1009761
1736665401.834693002,0.49983882904052734,278116,325732,1009761
1736665402.835681919,0.4996333122253418,605813,736864,1118332
1736665403.834083974,0.500333309173584,-975924,-663129,1118332
1736665404.834529307,0.500133752822876,-284284,-264267,1079210
1736665405.834654244,0.5000486373901367,-28943,-94211,1079210
1736665406.835884620,0.4997525215148926,572189,498238,1027851
1736665407.835013723,0.5001697540283203,-433867,-336161,1070929
1736665408.834203622,0.5000619888305664,-88026,-120480,1070929
1736665409.835979703,0.4998502731323242,361392,302530,1278931
1736665410.835291359,0.500180721282959,-407347,-357791,1327740
1736665412.834962366,0.49985790252685547,360338,287690,1327740
1736665413.835614754,0.4999508857727051,66002,101455,1322745
1736665414.834648913,0.49996376037597656,20853,76107,1263415
1736665416.835579367,0.5000424385070801,-143081,-81571,1322745
1736665417.834861870,0.5000524520874023,-120190,-101605,1322745
