data,timestamp,master_offset,s2_freq,path_delay,timestamp_diff,adjusted_Offset,adjusted_Path_Delay,is_attack,attack_value,PTPts
2642734.489,1739518630.718891,-82075.0,-33732.0,3926229.0,0.0354065895080566,283629.0,1135796.0,0.0,0.0,2614073.6624065894
2686047.297,1739518631.639522,-11997.0,11723.0,3931422.0,0.0072529315948486,-464022.0,1860377.0,0.0,0.0,2674643.0362529317
2785105.378,1739518632.71423,-187234.0,-167113.0,4083590.0,0.0306398868560791,603393.0,1001005.0,0.0,0.0,2695227.9386398867
2890388.387,1739518633.635117,72640.0,36591.0,4031759.0,0.0028550624847412,274436.0,1316753.0,0.0,0.0,2883695.8338550623
2803520.108,1739518634.709625,229279.0,215022.0,3861910.0,0.0253653526306152,-1634993.0,3063944.0,0.0,0.0,2887136.6953653526
2727634.386,1739518635.732235,-81118.0,-26592.0,4010069.0,0.0493395328521728,-1807385.0,3296292.0,0.0,0.0,2711024.4883395326
2866067.911,1739518636.652279,-237977.0,-207786.0,4226884.0,0.0204198360443115,-844216.0,2574165.0,0.0,0.0,2755974.825419836
3004939.103,1739518637.727357,52814.0,11612.0,4177135.0,0.0437006950378418,578487.0,1179197.0,0.0,0.0,2984984.4257006953
2980177.312,1739518638.64775,132804.0,107446.0,4124881.0,0.0669262409210205,-1310788.0,3451045.0,0.0,0.0,3014174.0599262407
2779295.444,1739518639.722587,366787.0,381270.0,4273471.0,0.0381631851196289,-538019.0,1853125.0,0.0,0.0,2941489.497163185
2806089.744,1739518640.643182,-580581.0,-456062.0,4395688.0,0.0114457607269287,-424729.0,2228171.0,0.0,0.0,2603622.836445761
3024013.52,1739518641.666021,187802.0,138147.0,4115641.0,0.0345020294189453,-1588747.0,3298249.0,0.0,0.0,3049061.8765020296
2926109.196,1739518642.638178,108921.0,115607.0,4100582.0,0.0055997371673583,-147412.0,1759798.0,0.0,0.0,2969972.990599737
2976470.282,1739518643.661216,-224799.0,-185437.0,4337186.0,0.0291707515716552,360977.0,1462054.0,0.0,0.0,2883333.553170752
2974625.63,1739518644.684476,324363.0,296285.0,3998668.0,0.0010051727294921,593660.0,973899.0,0.0,0.0,3084209.8220051727
2733968.807,1739518645.656961,170294.0,239525.0,3897266.0,0.0243124961853027,-1444067.0,2787391.0,0.0,0.0,2841473.0423124963
2627417.545,1739518646.628314,-108653.0,11666.0,3951977.0,0.0475416183471679,-1949102.0,3304426.0,0.0,0.0,2629211.282541618
2798621.106,1739518647.652327,-414338.0,-326614.0,4269663.0,0.0200769901275634,-823220.0,2557970.0,0.0,0.0,2636622.38407699
3170513.793,1739518648.676127,-323959.0,-360537.0,4558710.0,0.0439739227294921,-546245.0,2692262.0,0.0,0.0,2976915.240973923
3392961.195,1739518649.647702,145900.0,12134.0,4500118.0,0.0667848587036132,-848385.0,2993101.0,0.0,0.0,3365754.0157848587
3303541.456,1739518650.671647,340074.0,250078.0,4304642.0,0.0391480922698974,602424.0,1345064.0,0.0,0.0,3401933.3041480924
3058935.61,1739518651.64258,292376.0,304403.0,4155113.0,0.061795949935913,-156543.0,1815348.0,0.0,0.0,3193500.92079595
2820760.708,1739518652.666579,124434.0,224173.0,4034372.0,0.0342144966125488,-747234.0,2198889.0,0.0,0.0,2921719.285214497
2724614.292,1739518653.63861,-129763.0,7307.0,4081419.0,0.0576603412628173,-21261.0,1468108.0,0.0,0.0,2723681.693660341
2728781.307,1739518654.661153,-49708.0,48433.0,3996555.0,0.0285472869873046,-741262.0,2207556.0,0.0,0.0,2735987.602547287
2802337.895,1739518655.684262,-238227.0,-154999.0,4204522.0,0.0008409023284912,-973580.0,2704067.0,0.0,0.0,2719599.2458409024
2881267.563,1739518656.65597,68143.0,79903.0,4162344.0,0.0237987041473388,163836.0,1467525.0,0.0,0.0,2894859.3197987042
2870289.721,1739518657.679565,-38324.0,-6121.0,4169685.0,0.0045185089111328,427852.0,1238381.0,0.0,0.0,2856346.5145185087
2862978.184,1739518658.650546,69439.0,90145.0,4096794.0,0.019080638885498,-1364616.0,2980018.0,0.0,0.0,2888386.809080639
2863698.418,1739518659.674395,-85966.0,-44428.0,4201368.0,0.0418384075164794,-425252.0,2076313.0,0.0,0.0,2832929.5288384077
2928121.223,1739518660.646113,-37885.0,-22137.0,4188946.0,0.0137486457824707,475161.0,1243052.0,0.0,0.0,2900944.6747486456
2943307.12,1739518661.668937,55371.0,59753.0,4162842.0,0.0371367931365966,-35984.0,2209678.0,0.0,0.0,2954214.380136793
2638460.222,1739518662.639106,647885.0,668879.0,4025810.0,0.0584907531738281,-413066.0,1481014.0,0.0,0.0,2928462.953490753
2435110.176,1739518663.662359,-509541.0,-294182.0,4077490.0,0.0303602218627929,-1607159.0,3004694.0,0.0,0.0,2318818.082360222
2704383.016,1739518664.686057,-235253.0,-172756.0,4132788.0,0.0532989501953125,-801986.0,2371779.0,0.0,0.0,2597186.98129895
2923070.195,1739518665.6595,-199899.0,-207978.0,4269692.0,0.077573537826538,685006.0,1134064.0,0.0,0.0,2805770.510573538
3046289.073,1739518666.682033,114158.0,46109.0,4204913.0,0.0503633022308349,-1332208.0,3134245.0,0.0,0.0,3042064.1823633024
3162125.63,1739518667.654365,-212022.0,-245823.0,4514060.0,0.0217540264129638,-28934.0,2105569.0,0.0,0.0,3038259.1837540264
3267544.7,1739518668.626967,228936.0,131528.0,4347699.0,0.046022891998291,-982864.0,2976426.0,0.0,0.0,3300031.883022892
3217006.012,1739518669.649635,47455.0,18728.0,4446107.0,0.0690028667449951,838984.0,1147005.0,0.0,0.0,3216791.8500028667
3121605.589,1739518670.673178,269369.0,254878.0,4216620.0,0.0407650470733642,-724113.0,2488887.0,0.0,0.0,3222662.929765047
2996636.046,1739518671.652535,-32434.0,33886.0,4297209.0,0.0195708274841308,766155.0,1007538.0,0.0,0.0,3009157.1995708277
2888441.277,1739518672.677776,208077.0,264667.0,4065616.0,0.0443785190582275,503777.0,1028190.0,0.0,0.0,2994715.573378519
2644670.007,1739518673.649788,165723.0,284736.0,3866245.0,0.0176293849945068,-704309.0,2000087.0,0.0,0.0,2771094.969629385
2581901.786,1739518674.673677,-308258.0,-139528.0,4104036.0,0.0407681465148925,68700.0,1377811.0,0.0,0.0,2517284.4387681466
2647509.448,1739518675.696139,14028.0,90280.0,3932484.0,0.0639104843139648,-1787171.0,3174225.0,0.0,0.0,2666678.7739104843
2718149.485,1739518676.667602,-279422.0,-198961.0,4166476.0,0.0361313819885253,193405.0,1423291.0,0.0,0.0,2617388.709131382
2812454.535,1739518677.691446,102200.0,98834.0,4014497.0,0.0588200092315673,174563.0,1374877.0,0.0,0.0,2832640.060820009
2713459.364,1739518678.663601,138284.0,165578.0,3911156.0,0.0312724113464355,-130177.0,1563992.0,0.0,0.0,2778052.6292724116
2639459.936,1739518679.686955,-39213.0,29566.0,3973028.0,0.0547921657562255,349206.0,1087892.0,0.0,0.0,2645672.2157921656
2591823.637,1739518680.711423,78831.0,135847.0,3858268.0,0.0265417098999023,-65894.0,1396754.0,0.0,0.0,2639699.17954171
2530074.29,1739518681.683803,-42150.0,38515.0,3873011.0,0.0512027740478515,-789080.0,2093621.0,0.0,0.0,2538914.8082027743
2481407.78,1739518682.706991,59223.0,127243.0,3745318.0,0.0237987041473388,-1600742.0,2864143.0,0.0,0.0,2525836.333798704
