data,timestamp,master_offset,s2_freq,path_delay,timestamp_diff,PTPts
2638152.746,1739515604.59505,-141180.0,-98880.0,4704683.0,0.0359373092651367,2610236.940937309
2663882.848,1739515605.567307,180358.0,180304.0,4497184.0,0.0634663105010986,2702620.2494663107
2561769.125,1739515606.590061,-3957.0,50096.0,4553336.0,0.0403563976287841,2588736.3043563976
2495680.626,1739515607.562131,121638.0,174504.0,4396185.0,0.0683498382568359,2551744.6933498383
2436028.943,1739515608.586001,-144093.0,-54735.0,4537023.0,0.0444624423980712,2423438.7184624425
2505072.516,1739515609.557967,-58318.0,-12188.0,4530884.0,0.021625280380249,2478423.14262528
2476579.384,1739515610.58215,150331.0,178965.0,4343854.0,0.0490243434906005,2526195.7580243433
2378028.974,1739515611.553736,-30925.0,42809.0,4408658.0,0.0255587100982666,2402101.50255871
2330979.214,1739515612.577076,70977.0,135433.0,4241406.0,0.0536656379699707,2371656.604665638
2155768.364,1739515613.548608,238094.0,323843.0,3999066.0,0.0306713581085205,2278279.620671358
1945385.188,1739515614.571666,-58557.0,98620.0,4005105.0,0.0586910247802734,2008826.3296910247
1957210.24,1739515615.596099,-257903.0,-118293.0,4084791.0,0.0350031852722168,1911095.8450031853
2048995.078,1739515616.567678,-27953.0,34286.0,4029688.0,0.0117263793945312,2031385.4377263794
2085610.52,1739515617.59092,-129812.0,-75958.0,4160935.0,0.0399158000946044,2046879.3919158
2242802.312,1739515618.563483,-229049.0,-214139.0,4366320.0,0.0670485496520996,2138613.90604855
2472705.263,1739515619.586368,-121840.0,-175645.0,4491181.0,0.0432920455932617,2364882.0832920456
2697150.71,1739515620.609126,-136021.0,-226378.0,4681125.0,0.0217270851135253,2575543.8437270853
2939227.174,1739515621.58191,-56506.0,-187669.0,4890249.0,0.0494825839996337,2825349.522482584
3043920.444,1739515622.606188,266142.0,118027.0,4770085.0,0.0238656997680664,3048074.6808657
2896042.869,1739515623.578181,348183.0,279911.0,4616902.0,0.0526530742645263,2999926.324653074
2633649.382,1739515624.550194,277375.0,313558.0,4469817.0,0.0292713642120361,2771070.738271364
2986800.504,1739515625.574819,-1526457.0,-1407062.0,4533344.0,0.0560407638549804,2491850.502040764
3376249.828,1739515626.59694,1765128.0,1426586.0,4136824.0,0.0333342552185058,3704383.1643342553
2273580.034,1739515627.568949,438338.0,629334.0,4032023.0,0.061979055404663,2676956.7159790555
1909283.524,1739515628.540898,-327182.0,-4684.0,4219214.0,0.0383739471435546,1973742.4263739472
1867230.483,1739515629.563987,-22108.0,202235.0,3945436.0,0.0659160614013671,1926658.1319160615
1939103.099,1739515630.536952,-673161.0,-455450.0,4427792.0,0.0423688888549804,1781123.9543688889
2415948.432,1739515631.559569,-448342.0,-432579.0,4664958.0,0.0707819461822509,2181759.862781946
2744899.485,1739515632.582951,47000.0,-71740.0,4649058.0,0.0481541156768798,2647176.239154116
2773130.778,1739515633.606338,231649.0,127009.0,4582975.0,0.0757124423980712,2795799.6757124425
2697957.398,1739515634.578169,103370.0,68225.0,4582515.0,0.0517728328704834,2724653.0397728328
2657223.627,1739515635.600667,79318.0,75184.0,4599837.0,0.0296895503997802,2678884.46868955
2507436.985,1739515636.572839,337899.0,357560.0,4261387.0,0.00726318359375,2634665.9872631836
2279014.824,1739515637.596059,-30718.0,90313.0,4308776.0,0.0339851379394531,2343632.9929851377
2830850.114,1739515638.567548,-1673423.0,-1561608.0,4429966.0,0.0625669956207275,2248891.1525669955
3996210.469,1739515639.590314,-21999.0,-412211.0,4447744.0,0.0398485660552978,3625481.781848566
3632840.259,1739515640.562815,2164675.0,1767864.0,4084042.0,0.0169639587402343,4217272.519963958
2894121.967,1739515641.586593,-1184938.0,-932347.0,4265967.0,0.0441088676452636,2762370.8641088675
3581800.606,1739515642.558152,-88228.0,-191118.0,4120707.0,0.0717496871948242,3374903.358749687
3592335.355,1739515643.582071,507946.0,378587.0,3765726.0,0.0485382080078125,3692382.606538208
2783526.957,1739515644.553769,1596887.0,1619912.0,3802500.0,0.025435447692871,3418003.000435448
1577487.695,1739515645.524809,80157.0,582248.0,3711467.0,0.0024502277374267,1987277.1314502277
1821498.74,1739515646.599463,-2085148.0,-1559010.0,3856154.0,0.0313591957092285,1301224.6763591957
2595250.572,1739515647.572457,735742.0,636336.0,4065681.0,0.0583696365356445,2614831.7123696366
2758461.842,1739515648.595605,-1560114.0,-1438797.0,4338162.0,0.0860373973846435,2291902.673037397
3292140.039,1739515649.567586,1432136.0,1085418.0,4274855.0,0.0626769065856933,3491870.9436769066
3137806.23,1739515650.590601,-1429691.0,-1346768.0,4607611.0,0.0400285720825195,2763869.605028572
3405016.369,1739515651.614126,1996467.0,1650483.0,3965425.0,0.0680153369903564,3825330.711015337
2154531.436,1739515652.586766,395940.0,648896.0,4006262.0,0.044276475906372,2593432.877276476
1777712.912,1739515653.558954,-374304.0,-2566.0,4119868.0,0.0206480026245117,1844905.8696480026
1768472.012,1739515654.581637,-149398.0,110049.0,3978765.0,0.0486068725585937,1794028.6656068726
2354462.357,1739515655.604791,-1897913.0,-1683286.0,4168906.0,0.0260381698608398,1728474.19003817
3563829.821,1739515656.577511,27396.0,-327350.0,3954240.0,0.0534968376159668,3209740.895496838
3650316.793,1739515657.601856,751101.0,404573.0,3591622.0,0.0808651447296142,3742482.623865145
3271321.2,1739515658.573476,537461.0,416264.0,3508554.0,0.057523488998413,3462982.650523489
3046258.135,1739515659.545288,-58539.0,-18498.0,3678613.0,0.0337142944335937,3078132.3567142943
2528447.516,1739515660.569443,1484664.0,1507143.0,3640353.0,0.0617859363555908,3070544.3237859365
2046949.863,1739515661.557452,-1640209.0,-1172331.0,3823676.0,0.0732343196868896,1788763.7972343196
2962409.211,1739515662.579865,-377462.0,-401646.0,3742431.0,0.0494651794433593,2647477.2594651794
3258512.489,1739515663.603013,101847.0,-35576.0,3742677.0,0.0278012752532959,3178194.478801275
3262555.174,1739515664.574249,237481.0,130612.0,3636253.0,0.0555660724639892,3291335.1635660725
2636854.911,1739515665.597101,1580336.0,1544712.0,3650699.0,0.0334892272949218,3212272.4224892273
1593595.608,1739515666.569705,-164230.0,274246.0,3865639.0,0.0613861083984375,1878335.7983861084
2049430.288,1739515667.592055,-1995762.0,-1606555.0,4003568.0,0.0375313758850097,1471476.056531376
2791448.307,1739515668.564559,1009577.0,800056.0,4039623.0,0.0661287307739257,2866479.567128731
2164701.452,1739515669.537562,320107.0,413459.0,4022297.0,0.0419020652770996,2406142.2039020653
1959220.582,1739515670.560934,-254170.0,-64786.0,4217799.0,0.0186262130737304,1972926.563626213
2136088.942,1739515671.58339,-398355.0,-285222.0,4435796.0,0.0467429161071777,2006657.0837429161
3016211.195,1739515672.605985,-1801060.0,-1807434.0,4693180.0,0.074949026107788,2293710.353949026
4255323.375,1739515673.57865,350757.0,-195935.0,4402142.0,0.052417516708374,3933363.1994175166
4345693.681,1739515674.550425,612269.0,170805.0,4372447.0,0.0287561416625976,4368329.355756141
4159559.867,1739515675.573738,551222.0,293438.0,4294524.0,0.057288646697998,4275330.700288647
3908568.796,1739515676.596287,352332.0,259915.0,4214846.0,0.0335392951965332,4027854.935539295
3602997.25,1739515677.619383,450761.0,464043.0,3896081.0,0.0110111236572265,3793633.9400111237
3210515.675,1739515678.540168,203376.0,351887.0,3725086.0,0.038233995437622,3385927.7842339952
2979171.818,1739515679.563418,-101320.0,108204.0,3714383.0,0.0667667388916015,3049571.069766739
2525858.509,1739515680.58654,938132.0,1117260.0,4036342.0,0.0441837310791015,2940133.854183731
2318431.834,1739515681.610573,-1708046.0,-1247479.0,4139195.0,0.0204389095306396,1981662.7774389095
3351002.863,1739515682.58352,-538660.0,-590507.0,4244857.0,0.0478851795196533,2956470.5718851797
3271731.416,1739515683.555535,1509234.0,1295789.0,4272675.0,0.024285078048706,3661159.594285078
2847786.785,1739515684.57921,-1209882.0,-970556.0,4334276.0,0.0001211166381835,2638059.6961211166
3024946.429,1739515685.602346,1369848.0,1246209.0,4194631.0,0.028374433517456,3347679.3683744334
2076350.572,1739515686.574854,237300.0,524615.0,4099205.0,0.0564770698547363,2416139.66447707
2325610.799,1739515687.598296,-1831527.0,-1473022.0,4186799.0,0.0326020717620849,1828978.9606020718
3412307.75,1739515688.570822,-164126.0,-355079.0,4067974.0,0.0597074031829834,3076125.974707403
3626665.179,1739515689.593809,345600.0,105409.0,3929360.0,0.0363438129425048,3604863.8703438127
3571882.444,1739515690.564907,186770.0,50259.0,3994580.0,0.0141999721527099,3589041.852199972
2949469.279,1739515691.587622,1751016.0,1670536.0,3853232.0,0.0425677299499511,3561827.84556773
2391369.219,1739515692.609795,-1683538.0,-1238713.0,4201433.0,0.0710172653198242,2127868.155017265
3316332.589,1739515693.582193,-255547.0,-315783.0,4052658.0,0.0487492084503173,3025053.8247492085
2952259.668,1739515694.604805,1731715.0,1594815.0,3882652.0,0.0253939628601074,3489258.034393963
1792643.781,1739515695.576832,120904.0,503518.0,3956074.0,0.0534620285034179,2168646.9074620283
2011155.192,1739515696.600146,-1771186.0,-1352301.0,3929915.0,0.0819551944732666,1555835.0749551945
3087117.903,1739515697.572529,-419026.0,-531496.0,3902292.0,0.058774709701538,2701486.6657747095
3514917.792,1739515698.595488,66590.0,-171588.0,4001468.0,0.0347752571105957,3367810.675775257
3068625.744,1739515699.567517,1790970.0,1572769.0,3929722.0,0.0630910396575927,3615774.1700910395
2501927.656,1739515700.590352,-1360015.0,-1040925.0,4109545.0,0.0385830402374267,2296073.3795830403
3218364.526,1739515701.562885,187.0,-88728.0,3756082.0,0.0679378509521484,3036936.6519378508
3196486.607,1739515702.586039,377483.0,288624.0,3554592.0,0.0431389808654785,3277807.3351389808
2544764.143,1739515703.558307,1320228.0,1344614.0,3805075.0,0.0211737155914306,3067215.9671737156
2209560.526,1739515704.581236,-1694666.0,-1274211.0,4066623.0,0.0472152233123779,1886623.6732152232
3259585.183,1739515705.553697,-505855.0,-593800.0,4163572.0,0.0260438919067382,2860949.8660438918
3685569.4,1739515706.576594,178386.0,-61316.0,4088854.0,0.0531926155090332,3571402.3991926154
3147307.521,1739515707.548016,1818619.0,1632433.0,4006454.0,0.0309565067291259,3731311.471956507
1974041.438,1739515708.57145,117543.0,476943.0,4115108.0,0.0593624114990234,2344831.3123624115
2198803.514,1739515709.594711,-1718267.0,-1323604.0,4046896.0,0.0353305339813232,1750541.244330534
2001887.357,1739515711.077693,1349090.0,1228273.0,3784393.0,0.0636529922485351,2874826.0136529924
2693274.886,1739515712.560484,-881656.0,-984408.0,3824450.0,0.068204641342163,2183873.581204641
3379192.937,1739515713.583448,264824.0,-102425.0,3687794.0,0.0471460819244384,3200090.706146082
3512286.0,1739515714.556452,184013.0,-103789.0,3896474.0,0.0226547718048095,3445489.6636547716
3581012.655,1739515715.580564,304304.0,71706.0,3940505.0,0.0507984161376953,3579260.925798416
3525401.042,1739515716.604179,250724.0,109417.0,3960333.0,0.0249073505401611,3560243.5579073504
2899226.065,1739515717.575931,1644186.0,1578096.0,3931135.0,0.0546092987060546,3485773.6246092985
2551152.244,1739515718.599888,-2069504.0,-1642338.0,4570704.0,0.0311279296875,2124001.7491279296
3586489.245,1739515719.571903,254501.0,60816.0,4032358.0,0.0572268962860107,3386073.8562268964
3559290.751,1739515720.595351,168894.0,51559.0,4033209.0,0.0333402156829834,3571162.670340216
3444748.11,1739515721.567303,368620.0,301953.0,3816338.0,0.0631592273712158,3548603.934159227
2936043.212,1739515723.561888,232510.0,276429.0,3678149.0,0.0401744842529296,3308809.621174484
1997784.585,1739515725.608352,-1951041.0,-1298202.0,4054864.0,0.0212998390197753,1622573.715299839
3072691.533,1739515726.581591,-688989.0,-621462.0,4148344.0,0.0500938892364501,2661135.748093889
3511243.65,1739515727.604513,87763.0,-51407.0,4038982.0,0.0765740871429443,3398318.039574087
3559423.227,1739515728.525956,150869.0,38028.0,4053924.0,0.0521943569183349,3552025.521194357
2993703.812,1739515729.548772,1603353.0,1535773.0,4079487.0,0.0302011966705322,3555492.074201197
2480559.241,1739515730.572273,-1531467.0,-1118041.0,4257515.0,0.0574398040771484,2239716.034439804
3277468.764,1739515731.595371,-134332.0,-180346.0,3976768.0,0.0338273048400878,3054044.696827305
2868509.611,1739515732.566596,1568107.0,1481793.0,3937834.0,0.0634419918060302,3382713.6054419917
2334878.204,1739515733.590552,-1355012.0,-970894.0,3970711.0,0.0392003059387207,2141588.1062003057
3044257.555,1739515734.563214,-170233.0,-192618.0,3763746.0,0.0152125358581542,2834949.706212536
2530620.936,1739515735.586409,1854990.0,1781535.0,3456022.0,0.0444800853729248,3155644.0464800852
1870044.639,1739515736.610229,-1611374.0,-1128332.0,3761470.0,0.0193753242492675,1653339.4763753242
2785950.801,1739515737.582843,-482556.0,-482927.0,3739712.0,0.0465400218963623,2448683.624540022
3222106.113,1739515738.60726,-132453.0,-277590.0,3879234.0,0.0742785930633544,3042402.489278593
3373665.082,1739515739.579291,325062.0,140189.0,3752582.0,0.0495133399963378,3375952.37351334
3280582.418,1739515740.603131,182273.0,94918.0,3784744.0,0.026604413986206,3318657.264604414
3303522.722,1739515741.575019,-106849.0,-139522.0,4009712.0,0.0546410083770751,3248214.9126410084
3288497.082,1739515742.598999,419192.0,354465.0,3664480.0,0.0307109355926513,3388369.2497109356
2998923.271,1739515743.571211,200430.0,261460.0,3532906.0,0.0585460662841796,3126293.9575460665
2318987.637,1739515744.594499,1340976.0,1462135.0,3607938.0,0.0362775325775146,2883249.864277533
1791887.992,1739515745.566108,-1472676.0,-949224.0,3602910.0,0.0630702972412109,1601941.0850702974
2556472.33,1739515746.591366,-459578.0,-377929.0,3527050.0,0.0396103858947753,2281153.071610386
2845776.099,1739515747.563535,-4718.0,-60942.0,3597406.0,0.0662441253662109,2760468.1722441255
3039308.551,1739515748.587118,-276788.0,-334428.0,3892332.0,0.0425555706024169,2891342.3045555707
3308383.929,1739515749.559806,61491.0,-79185.0,3898286.0,0.0706913471221923,3221569.266691347
2797804.913,1739515750.583656,1704452.0,1582223.0,3869361.0,0.0474989414215087,3363065.324498941
2355689.847,1739515751.55561,-1766973.0,-1377866.0,4260258.0,0.0223240852355957,2020522.1723240851
2774587.895,1739515752.579131,1410925.0,1269940.0,4006932.0,0.0516972541809082,3058782.789697254
2048833.601,1739515753.601533,-388776.0,-106484.0,4501868.0,0.0287058353424072,2153899.135705835
2142982.658,1739515754.572806,-158492.0,7168.0,4431976.0,0.0572609901428222,2117161.72126099
2821394.908,1739515755.595163,-1858956.0,-1740844.0,4688848.0,0.0332233905792236,2154492.2492233906
3443409.684,1739515756.567724,1778422.0,1338847.0,4261796.0,0.0638327598571777,3705417.74083276
2991946.968,1739515757.590144,-1045252.0,-951300.0,4353799.0,0.0387725830078125,2788174.339772583
3718554.201,1739515758.613594,-51833.0,-271457.0,4315351.0,0.0158298015594482,3482247.5548298014
3856567.277,1739515759.586138,401270.0,166096.0,4200855.0,0.0429117679595947,3869337.880911768
3646792.182,1739515760.609199,478218.0,363425.0,3990208.0,0.0196170806884765,3788596.446617081
3470152.899,1739515761.582174,-83820.0,-55147.0,4198441.0,0.0479373931884765,3480099.3039373932
2997560.181,1739515762.604641,1435579.0,1439106.0,4210462.0,0.0257325172424316,3512819.3367325175
1997276.602,1739515763.577341,-90493.0,343707.0,4344224.0,0.0538849830627441,2292050.6148849833
1911995.65,1739515764.600701,-672964.0,-265911.0,4626454.0,0.0299935340881347,1840455.958993534
2197516.9,1739515765.572623,-442965.0,-237802.0,4700601.0,0.0581047534942626,2060012.1341047534
2987379.233,1739515766.59641,-1702226.0,-1629952.0,4746202.0,0.0332942008972168,2331483.3132942007
3563681.688,1739515767.567529,1712199.0,1273805.0,4470854.0,0.0624890327453613,3816135.1834890326
2550710.812,1739515768.590215,578169.0,653435.0,4367922.0,0.0404822826385498,2941054.8134822827
2679714.228,1739515769.561886,-1599525.0,-1350809.0,4455437.0,0.0672166347503662,2238873.579216635
3589848.202,1739515770.585673,134799.0,-96342.0,4093752.0,0.0440413951873779,3369312.115041395
3070143.258,1739515771.558182,1824774.0,1634073.0,4011821.0,0.0726289749145507,3653107.566628975
2030772.826,1739515772.581127,-234423.0,122308.0,4441237.0,0.049821138381958,2266850.6108211386
2027685.268,1739515773.553294,-401790.0,-115386.0,4521888.0,0.0267014503479003,1984704.0677014503
2784863.272,1739515774.576834,-1910758.0,-1744891.0,4692386.0,0.0524530410766601,2100466.4144530413
3521537.3,1739515775.599265,1441766.0,1034406.0,4604121.0,0.0310385227203369,3670885.9630385228
2800472.241,1739515776.571601,249854.0,275023.0,4796481.0,0.0595283508300781,3018887.187528351
2504182.177,1739515777.595067,312127.0,412253.0,4507570.0,0.0360815525054931,2678013.0220815525
2166358.924,1739515778.567308,100001.0,293765.0,4286288.0,0.0636346340179443,2313059.132634634
1943554.226,1739515779.589784,-38981.0,184783.0,4274284.0,0.0403974056243896,2034524.6283974056
2397433.665,1739515780.56157,-1645888.0,-1433818.0,4214196.0,0.0683643817901611,1866237.5343643818
2976140.21,1739515781.584259,1213432.0,931735.0,4267162.0,0.0460789203643798,3128417.11307892
2309194.483,1739515782.608211,221320.0,303653.0,4363472.0,0.0227320194244384,2524921.8977320194
2085218.335,1739515783.579977,22667.0,171396.0,4313949.0,0.0511872768402099,2172414.160187277
2110334.402,1739515784.551938,-427914.0,-272385.0,4606330.0,0.0788676738739013,2014598.7628676738
2342003.434,1739515785.574987,-110445.0,-83290.0,4590331.0,0.0554749965667724,2261580.6984749967
2980342.563,1739515786.599445,-1475153.0,-1481132.0,4646570.0,0.0303490161895751,2398737.101349016
3528809.84,1739515787.571531,1543169.0,1094644.0,4540566.0,0.0594441890716552,3734918.1374441893
2620204.519,1739515788.594058,661224.0,675650.0,4381817.0,0.0359430313110351,2995973.409943031
2140534.986,1739515789.566165,19658.0,232451.0,4357030.0,0.0133924484252929,2297236.5513924486
2054005.268,1739515790.589747,-294934.0,-76243.0,4474938.0,0.0408496856689453,2039370.7478496856
2242101.841,1739515791.562068,-424366.0,-294156.0,4725295.0,0.0182547569274902,2107215.995254757
3069622.021,1739515792.58635,-1637848.0,-1634947.0,4796816.0,0.0438652038574218,2404235.398865204
3683902.084,1739515793.558031,1664314.0,1175860.0,4646570.0,0.021183967590332,3900863.2881839676
3345916.438,1739515794.58079,-988422.0,-977582.0,4705273.0,0.0487589836120605,3110359.0307589835
3516735.691,1739515795.603249,1547177.0,1261491.0,4572531.0,0.0271203517913818,3849324.031120352
2547619.906,1739515796.576097,379844.0,558311.0,4558250.0,0.0550947189331054,2900271.804094719
2170375.973,1739515797.598515,-136972.0,155448.0,4533006.0,0.0322685241699218,2283392.938268524
1994542.125,1739515798.570809,38776.0,290105.0,4290276.0,0.0600495338439941,2107727.739049534
1926563.96,1739515799.59503,-484377.0,-221416.0,4524481.0,0.0365490913391113,1864532.1455490913
2158158.097,1739515800.568132,-285895.0,-168247.0,4537899.0,0.0122451782226562,2052340.9732451781
2218140.174,1739515801.592606,168883.0,200763.0,4313215.0,0.0387063026428222,2257357.704706303
2137462.494,1739515802.614589,-121478.0,-38933.0,4365568.0,0.0668928623199462,2132817.369892862
2102580.623,1739515803.587899,192048.0,238149.0,4150136.0,0.0435702800750732,2172014.34557028
