OT,master_offset,s2_freq,path_delay,adjusted_Offset,adjusted_Path_Delay,timestamp_diff,PTPts
0.4722934737210381,0.47053067258908043,0.4584755049144406,0.3440273573096617,0.3966753522939813,0.616851466673271,0.43158912658691406,0.4228742750562097
0.45617343867539945,0.525144714405889,0.5177723846932943,0.26296790295231265,0.4307941147772439,0.5854137882593868,0.35706329345703125,0.1954720119468219
0.4095224892921389,0.506058466292215,0.5113348883397332,0.22815203914937698,0.33209084582296367,0.6648279066009533,0.43651795387268066,0.04262882109773436
0.4068841713801569,0.4365671410594265,0.44052188337734627,0.29556067210726233,0.28543400902145327,0.6960330049699088,0.3603053092956543,0.001766046221437556
0.424331086438631,0.4814044650808121,0.4769206007998848,0.2653381299513975,0.37057529692384195,0.6233903824690228,0.38876986503601074,0.08288831974674488
0.41202188726639805,0.49451803259874066,0.4923628883470008,0.24236212457683037,0.4010339873906557,0.5915767940453661,0.4681835174560547,0.2661340798764632
0.38812684368035394,0.4943474117398346,0.4970815871643736,0.21654496128378653,0.4259887272979489,0.5568388723938023,0.44373011589050293,0.5066383736115297
0.3615366090839956,0.49007983077677814,0.49704306865722014,0.20036362453924195,0.3600271090321511,0.6172147702234205,0.4210934638977051,0.7455173619651202
0.39527789150588727,0.39469785955578024,0.3910390468244135,0.18320122646091208,0.33517967081217764,0.5821195741980485,0.4486353397369385,0.9242851373923027
0.38454752300570755,0.5820243540901215,0.5764496979184057,0.12351489401816906,0.4315282099692114,0.5700040356910998,0.5279529094696045,0.9991731137243711
0.33381533161691573,0.44925550301996986,0.45920226920035534,0.19231779394549786,0.2906488533913916,0.6628190033142198,0.35022878646850586,0.9518461025457534
0.37047727896612187,0.42808425850512327,0.4242627127728621,0.2520505751049198,0.38616666411956185,0.5719693644760929,0.42965078353881836,0.7938914067801934
0.39951032408755155,0.4862089393501199,0.47298172006129846,0.21857071600831013,0.46763103972425435,0.5096900739457162,0.45833492279052734,0.5639818448137024
0.41366231121725555,0.4642508110783685,0.44985390019063426,0.26992393388709823,0.3295696529315021,0.6575450269851316,0.43382978439331055,0.3184072957919688
0.43802392991321665,0.4738049454877533,0.4553120816689253,0.29004347743075654,0.32761591579976934,0.6719239731013473,0.35936427116394043,0.1172929740273283
0.471061578186118,0.45760388500861726,0.4345193554489051,0.22279540130855913,0.396929543554904,0.5678861504744372,0.43890857696533203,0.009878679594945927
0.4503894389993432,0.5651251263638183,0.5500467147932668,0.08436292169289317,0.4764243116057458,0.5004219509927434,0.41561007499694824,0.022463177976352555
0.3500791338977394,0.5595545216639908,0.5728656598424172,0.11757187469049113,0.3730047940430664,0.6156608870481517,0.44277405738830566,0.15196534506805515
0.31377570597554966,0.4176998326179978,0.43746692970150375,0.08012159003175345,0.3975215984689157,0.49571928479758404,0.3676145076751709,0.36667853382003135
0.34826688668131084,0.4474140017535593,0.45002959545675414,0.08058876209546062,0.3368254335858102,0.5758991998856688,0.4462425708770752,0.6140334672415497
0.34061855448638617,0.5106831312069652,0.5112992768897233,0.1470297582041501,0.43568308647969345,0.5325623938550309,0.3702402114868164,0.833469030826131
0.39381377611550544,0.35435592782067016,0.34248737701280896,0.21913454436106017,0.33411185591067416,0.5721895207637119,0.44956302642822266,0.9712597455254415
0.47091044586326997,0.5044251319790101,0.4712881775840457,0.16267814291049987,0.46022175682046085,0.5088537541062345,0.5276379585266113,0.9936696387619133
0.48170989402157843,0.485086833924278,0.45743277985522446,0.20052686627184768,0.3260156482362083,0.6496302714184966,0.453782320022583,0.8952119870989057
0.4760950154908546,0.5210338131359227,0.5003291333759836,0.15764959947304424,0.4475889008145641,0.5298087045878175,0.37868499755859375,0.6999926574941756
0.4602261544633151,0.4866192532076563,0.47489728902789824,0.1743654991939343,0.32145131483508277,0.6463417211288729,0.40676093101501465,0.4558081503470972
0.453070699568717,0.4938092510548727,0.48534016505220684,0.17051562550341826,0.4699602005080886,0.49530911810405337,0.43327760696411133,0.22244334923968717
0.46040880639044274,0.45831314181950167,0.4493011959511961,0.2088060144077536,0.4760355744328675,0.4815742889936472,0.35849547386169434,0.05703409636500917
0.46104563650427693,0.5069697115850912,0.49756197835736327,0.1626059191834095,0.3498120236669139,0.6246910402379514,0.4366579055786133,7.834567615433441e-05
0.4384179230942858,0.49199135471694594,0.4895822881890911,0.1539264529170511,0.4678518149297175,0.4908009385214835,0.41394805908203125,0.06552085134300334
0.4080145491231912,0.507410917798697,0.5113118135736554,0.10506911521310325,0.46946857009847887,0.4813940531615011,0.389667272567749,0.23733900559113513
0.389526568802057,0.4618546732037591,0.46841491497968185,0.12842932933661566,0.37185374759445544,0.564210819387395,0.4176509380340576,0.47346573189298774
0.39308774004159003,0.4714241745800092,0.4730660247184646,0.11840553518348595,0.33868394818483516,0.6006853265276044,0.44637060165405273,0.7160889724423891
0.37696742059509164,0.5000943405027656,0.502916050851697,0.08079281426121787,0.4660112868090929,0.47249736401162307,0.36994075775146484,0.9058060961715102
0.29707184506408907,0.5653334517393629,0.5845703803581453,0.050000000000000044,0.47270155142193104,0.4927074371615693,0.4486715793609619,0.9961677345754644
0.2956200831150012,0.34809491856827746,0.3647038344689361,0.12489439405456426,0.2191897209039322,0.6555846311625997,0.37435317039489746,0.9650502071006446
0.38372745052609175,0.44407746887573124,0.42931972036532823,0.12380486288529768,0.4543525220451919,0.46691032726856385,0.452160120010376,0.8200721697345998
0.4321704321956162,0.4587847651221603,0.4337469867040492,0.16687785866941285,0.32653954850412453,0.6224721206419915,0.42995333671569824,0.5967293023103561
0.47083149372965,0.4763056421059821,0.44646118281291286,0.19710550212942157,0.47362133055267863,0.4904696992273316,0.45781540870666504,0.34970372812818146
0.5003145585854201,0.48033194584702,0.44972726151381365,0.23173020127180588,0.31513973612778157,0.6687734544094797,0.4351084232330322,0.13947592306595646
0.5146157981212434,0.5006854142488923,0.4731036347702607,0.23161931502909838,0.5041808863689532,0.48460833496073724,0.36032557487487793,0.017516985753943337
0.4990779414136957,0.5196324091267461,0.5018700553531943,0.20524047130083856,0.4155527785582368,0.5783853216149422,0.4392669200897217,0.01368671751275391
0.43255576477757146,0.560483985525831,0.5622772492698542,0.08927843097010701,0.4680046118271088,0.5081416718398488,0.517521858215332,0.1289229015931087
0.32906837439808906,0.539706420522945,0.5660589672316114,0.1344641721388844,0.37817185080862736,0.6046096808677791,0.3411586284637451,0.3350117011297149
0.30741189678963116,0.393504147232793,0.4188448667124393,0.10787590645103173,0.41436002816706025,0.47376440455489044,0.4208822250366211,0.5814953903978562
0.34665791305493315,0.45578836500577274,0.4604366783399815,0.09245573798269979,0.4126693873664386,0.5061844733078009,0.44702911376953125,0.8080261658454925
0.3247657181053862,0.5200151574973284,0.5256859393115483,0.1243625159751367,0.3392429397194344,0.6301520123847808,0.4236741065979004,0.9591413931060595
0.3598666925351322,0.36359987129065097,0.359983863814063,0.18409368619640798,0.21946163413621994,0.6843855497898313,0.400540828704834,0.9978427942183683
0.46106825396635703,0.44315497559679895,0.4110941072942303,0.2218508545728568,0.37598393678164294,0.5809345669934872,0.4264488220214844,0.9146549164315751
0.4431649194260326,0.5915631215326411,0.5685425024876536,0.1981445572366325,0.5174978457371457,0.5118241283171127,0.3521862030029297,0.729945053506555
0.43554953341673003,0.4038442148650497,0.39155595792277037,0.2405911665698115,0.35308335851048445,0.5883701857432918,0.3780708312988281,0.48893662186902215
0.5002042050184701,0.47199100970829694,0.4434289405210052,0.245586148795794,0.3180938388670164,0.6656175459993674,0.35483360290527344,0.2506368910467572
0.4963780364643327,0.5336377359898764,0.5112940078486505,0.1873424114670158,0.3424507928745331,0.6561119100390048,0.3826000690460205,0.07338994613870797
0.3971505299029728,0.6036889257680447,0.6100084022026611,0.14992085520529919,0.4901851137791707,0.530706960511534,0.3591892719268799,0.0005920209616776528
0.2972673106334629,0.48095280299284443,0.5117211635576968,0.15341095270882232,0.37392713007515527,0.5815749386018725,0.4370613098144531,0.05006658651540313
0.3411707450735481,0.34732910498243535,0.35871838550121393,0.19000314431261278,0.35135321799259145,0.5403623210177086,0.41257762908935547,0.2097005436665394
0.3805045488314393,0.5284828315071052,0.5207517548834018,0.18972391503315555,0.3933462667477038,0.601217447015314,0.441331148147583,0.44040993227559033
0.40368291993500455,0.3964092960820219,0.3858799288497764,0.206861612059841,0.4100170871544803,0.5136181736833151,0.4162788391113281,0.6857090477398471
0.4636376526247917,0.4838967653150835,0.4573762739319946,0.1876637936280834,0.3061452625614391,0.6651550350930543,0.3429880142211914,0.8855401114879227
0.44002182743657564,0.5478120994885247,0.5319395643007729,0.2125066078296367,0.40136947048042704,0.6118021228384793,0.3701779842376709,0.990977509762295
0.42396440052518664,0.45034069604086735,0.4434027770067122,0.1982449723813604,0.3228953469097937,0.632051020230018,0.3460655212402344,0.9762064902075792
0.4321745465419234,0.5000563191414494,0.4901351741196007,0.14641706472749494,0.4358474335176261,0.5260559990710602,0.42542552947998047,0.8448435135680832
0.41007790835957975,0.4993564092485553,0.49615241902483165,0.13122215911057122,0.4611228441207139,0.494294754860186,0.45351386070251465,0.6290508179691338
0.3462443813059484,0.55206241241665,0.5631789820576029,0.14715863325620726,0.4465480656306612,0.5452097787962191,0.5322253704071045,0.38166198132671786
0.33235607496660574,0.39543135498450366,0.40825572937559035,0.13787801856994042,0.42178826740838354,0.47738730007799357,0.45823025703430176,0.1632464188382069
0.32226378715346277,0.5509228805335382,0.5574079285542255,0.10672354869388723,0.4543820586641336,0.5226782900525085,0.43444108963012695,0.027279877709835365
0.3109059275812867,0.400900727809827,0.4096721929688381,0.10171004067917155,0.431894904889148,0.45776388405629986,0.5138673782348633,0.007051709208725165
0.35400306436320644,0.4710946561152695,0.4628802415602983,0.08037584976987455,0.33642911387792,0.5898923700671898,0.43976402282714844,0.107514474465991
0.37822267611342936,0.4560006509397877,0.44242455227787103,0.12467584344545068,0.37929873894801436,0.551844521955337,0.36432313919067383,0.304071384785225
0.35736443390848,0.5500409433733432,0.5419392958017452,0.14725502105555832,0.35871471329200755,0.6350803159369603,0.4427332878112793,0.5485984533583784
0.3608079763698971,0.4047084087232973,0.3992785552249002,0.1562743952717176,0.3409705233359862,0.5727304109624636,0.4711723327636719,0.781226925619086
0.3841666101837113,0.5220483497937077,0.507867495931634,0.20772319548078155,0.3056529267997352,0.6944895358265026,0.4482762813568115,0.9450012383563232
0.3672843315267596,0.4757847494559513,0.46919545982275424,0.2311929533985425,0.2938707254193612,0.6880053393736071,0.4247291088104248,0.999823727983175
0.42405911329313645,0.39847971762802326,0.37900510208716603,0.23910427065670192,0.35840374118750723,0.5792585473217261,0.3494727611541748,0.9322719370378197
0.5067664325911745,0.46253953297446565,0.42434501882824194,0.26441452541165433,0.38651969284267473,0.5956782782783595,0.3791382312774658,0.7588848998947526
0.5278836239634033,0.5222363971098837,0.48672192565080225,0.23808347284853237,0.4489200765542139,0.556489819624096,0.4064474105834961,0.5221138103309194
0.48607484804174034,0.551001933280608,0.534163826397815,0.17011262247604775,0.5170813353255611,0.4793292429668744,0.43450403213500977,0.2799284887519796
0.44116316054206156,0.49281483403411747,0.4917789332432683,0.18058479441445985,0.30650305241118736,0.6675181068142684,0.4612576961517334,0.09162434838883321
0.4106555375321998,0.5042603727466403,0.5092339944802252,0.1424753675623881,0.4774596803109192,0.48402496647412546,0.4382040500640869,0.0033048101388641893
0.35273853242531233,0.523564293153849,0.5396396319100395,0.18945381440321907,0.2940977606246598,0.7011198941300993,0.5167105197906494,0.03659357721724549
0.3638189632237973,0.3785902682565463,0.3882804312861527,0.2021369989534869,0.36606792070431754,0.5472710262957349,0.44205141067504883,0.18334039845685007
0.4556359649485268,0.41843713018285283,0.39900801721946844,0.25876415984802303,0.2729334065332062,0.686010686867317,0.41884803771972656,0.40761653404391024
0.5008784447678494,0.49878703936284646,0.4698973324318764,0.23792586939945415,0.4709268855530959,0.5201135149773266,0.3448944091796875,0.6545113640830353
0.481638659824091,0.52953222107943,0.5115416527790759,0.19351257307394454,0.49147855318178446,0.5014375931528045,0.423137903213501,0.8635764234224224
0.44389377475089914,0.5064391551723926,0.5020183152675208,0.17397726309961214,0.37122845296300777,0.6060647220915111,0.3488171100616455,0.9836252941369412
0.4435586458902751,0.44979413897194814,0.4460694568628048,0.22784998824611802,0.35177880981238807,0.6118828772609918,0.42775416374206543,0.9852658258249416
0.45182031277672846,0.49488842402689515,0.48731369347060827,0.19159287177767625,0.4043945492741339,0.5710347507920145,0.45530223846435547,0.8680963591136579
0.4036270602357855,0.5404814226044385,0.5446452209292771,0.2313250503269011,0.4247215622608415,0.5897829313814771,0.4315218925476074,0.6608040658820237
0.4144016889578372,0.3821362354662906,0.38377140396526627,0.2633394926857442,0.26036367953973427,0.6796586755381495,0.35721588134765625,0.4141413290846112
0.4229344501973699,0.5559453439410584,0.5493573788680767,0.23675391189480943,0.34333918383709183,0.6848665136297956,0.4370388984680176,0.18849978935311773
0.4331675782261694,0.3855312261871422,0.3799624323427872,0.27734821084435834,0.28573836845007106,0.660092079935916,0.3613431453704834,0.03912436513762535
0.5025590389358232,0.47212962925476193,0.44669647275047775,0.2671947361700959,0.40481740785456577,0.5831960562284639,0.4404430389404297,0.002587369936132844
0.465746596721146,0.5782055836129341,0.5655640407529036,0.27077907355543607,0.4360068430908999,0.6132671213382903,0.5177085399627686,0.08783433444622113
0.4286656274588824,0.4450235670831473,0.4465287718915029,0.22375015065254933,0.40564998783267636,0.5519215309804252,0.44492268562316895,0.2739938286639955
0.4855076449588675,0.4165105561204974,0.4017132155827145,0.2965905985649524,0.3715101529556016,0.5956354345858726,0.4209861755371094,0.5154875158656083
0.5351502369444281,0.48596306788027566,0.4594417380325642,0.2981620687309745,0.3884090665958179,0.6187096405514686,0.4468998908996582,0.753189319037321
0.4864119040458638,0.5838259329271502,0.5736494751247763,0.28169425348529464,0.5463155345569625,0.5059318873595577,0.3726043701171875,0.9289015466224939
0.47568163624064835,0.3945525862710849,0.39221804018723866,0.327298570083566,0.46785798676054113,0.4935967406719303,0.35015225410461426,0.9996037171301018
0.538810973866654,0.46658247106107936,0.44534759823582004,0.3385286884218892,0.3517909771360119,0.6592082574949563,0.4275331497192383,0.9479854733954816
0.5022652599213384,0.5762894654249406,0.5664710425817251,0.3213432002300658,0.46338041166699384,0.6010046901713869,0.45702028274536133,0.7866847617340545
0.48875591637527344,0.4060925446975427,0.4043250247352206,0.33572511906026214,0.3736490450120439,0.6007271653573677,0.4319901466369629,0.5551936219195238
0.5355761749787582,0.4784069560080528,0.4617513949332012,0.3152141175459804,0.3481048070920802,0.6619132565956549,0.3576476573944092,0.31018915851423406
0.4763643335348335,0.5904427587525262,0.5896139428113221,0.2780551442028303,0.49587615898165965,0.5607689818568482,0.43570613861083984,0.1116570089891844
0.43554642289935347,0.4172877761147344,0.4289450733759392,0.2738535490160747,0.4166217396568932,0.5416078026879976,0.36146974563598633,0.00820476759888289
0.4765420341407756,0.4520641726648591,0.44717177659346596,0.2792617368777155,0.3260674034461152,0.657323591781319,0.4404487609863281,0.025161151058728404
0.4821913869656181,0.49852184036766656,0.49076055478763037,0.23557873251386308,0.48700900146830794,0.5024994589981497,0.4155309200286865,0.15837464532319828
0.40045394055028954,0.5880952565359336,0.5997824653176979,0.19543576473620594,0.5000624236603306,0.5269674095613398,0.44185304641723633,0.37522994101333784
0.32135156380215674,0.45646641261591014,0.485931206107727,0.23340396601039837,0.4625551497168599,0.5028454971796852,0.4188971519470215,0.6226332986513287
0.37462187453990453,0.3612499927389761,0.3685518696717831,0.24717372834332307,0.4260712534929623,0.49042658148137463,0.4467959403991699,0.8400117477936694
0.37846758831947575,0.5748315046408063,0.572565687883406,0.17110254396966185,0.3385635093147622,0.6783677009918299,0.4218714237213135,0.9741434627518547
0.30461664535979566,0.48669181063883454,0.5040276368270036,0.17651905501174792,0.47263648269124736,0.4904746321897927,0.44771385192871094,0.9921883216970209
0.2928947123259645,0.44996571036488714,0.46412900429457127,0.1941198967567639,0.31760388366863024,0.6359137125394281,0.5261237621307373,0.8897283138229344
0.3031713595116308,0.4603289076586111,0.46559997520926266,0.18643840667477307,0.450381389755231,0.5017062569046249,0.45218443870544434,0.6918492224748709
0.38635013200806984,0.35384454051096836,0.33662674981119267,0.24983580363737912,0.43751470953012966,0.47520556040280576,0.4276602268218994,0.4469987504894122
0.4318090598139624,0.5619302230568928,0.5317894874757316,0.23459042195839963,0.39383745631225464,0.6352607344714198,0.3542966842651367,0.21512483286734402
0.4062506764749418,0.47522710282331493,0.46046011648820223,0.2948647468261536,0.2977786405278855,0.7052985700904943,0.43277907371520996,0.05299829152814234
0.4056629054053869,0.5009712081481186,0.48826266593694145,0.26852886144857946,0.3750711230028249,0.6311006941469892,0.3571450710296631,0.00031335815243743737
0.37930170420979553,0.5097411519803584,0.5054555469577545,0.22675804066962524,0.33978288674749213,0.6585074114208433,0.43733835220336914,0.06996914188190273
0.4203427284639923,0.3830927895480686,0.37035751554013824,0.2804511462123265,0.2899964027043199,0.655330126840066,0.3617720603942871,0.24491147752916553
0.45075164065811985,0.5464919661391614,0.5243336126665324,0.28170794645957553,0.4111341885335612,0.6244688742248854,0.44022440910339355,0.48230838000053133
0.4121457903394135,0.497317989014995,0.49073384620012295,0.2903807004836394,0.4764623124498171,0.53137848286435,0.4159257411956787,0.724036808064585
0.4571743039701586,0.3940095144936197,0.3781295328137103,0.30481927063880265,0.4066613745666493,0.5490404068496315,0.444063663482666,0.9109132119575893
0.44403065873630804,0.6069308805095989,0.5926574499496614,0.2331266161587836,0.5091915313076405,0.5411939819481993,0.4203777313232422,0.9971837304641007
0.34423887444722406,0.5135976269741843,0.5292072939678766,0.21074880581751532,0.41644496078830145,0.5758552599793018,0.4488866329193115,0.9617263318642069
0.323377168668381,0.4388210156737781,0.45492671490631903,0.24017661848569438,0.3349445240577965,0.6271912300453548,0.4261775016784668,0.8132222239551695
0.3518252064225385,0.4409007841377697,0.44306319639411856,0.27856071029246277,0.2959921600114737,0.6818086250108097,0.45514607429504395,0.5880303916149485
0.3654978990455729,0.4855383375899069,0.48072375830807657,0.24855430233848552,0.4682908966083144,0.51882135286597,0.4319889545440674,0.3412856492401559
0.4119621635019503,0.40116624364968456,0.3857841776551071,0.3821792055330355,0.31336894969546425,0.6761477765331464,0.406482458114624,0.13339971528785238
0.45801134979267116,0.5083342031893233,0.48148831433685885,0.3328973856263746,0.40884311676281004,0.6222564405610503,0.43598222732543945,0.015270316665006223
0.4429730899018857,0.5094653386884778,0.49245373388274016,0.3185713126520695,0.4722383114341101,0.5523511554703305,0.3612816333770752,0.015819650061276835
0.4192503012798647,0.5043538419265423,0.49664879903211145,0.29765274378565687,0.3171888721302456,0.7029317529718561,0.43935346603393555,0.13491321950259016
0.400244412221799,0.48627721937815005,0.4842156790108253,0.29181013960270685,0.3626780867089329,0.6433892517447055,0.4677550792694092,0.34339276565627297
0.3783152045912355,0.49975294036261464,0.5017497758638754,0.25755595623498695,0.44088955479351405,0.5584708608080395,0.44392967224121094,0.590215224645542
0.34519112633533494,0.4956526533893491,0.5037629129358592,0.22831286447475663,0.49114448079620143,0.49408811854375695,0.5211009979248047,0.8149498502756275
