time,target,master_offset,freq,path_delay
1736778775.158380562,0.10004878044128418,-945447,-409693,1282338
1736778776.158441071,0.10003781318664551,-744429,-492309,1282338
1736778777.158246355,0.10002684593200684,-393613,-364822,1022861
1736778778.158621641,0.09996938705444336,-165479,-254772,1022861
1736778779.158206819,0.09996867179870605,501705,362768,924261
1736778780.158754448,0.09998846054077148,301481,313056,924261
1736778781.158454694,0.09998106956481934,-2392,99627,1062521
1736778782.158965731,0.10005736351013184,101400,202702,818702
1736778783.158598952,0.09998559951782227,-776149,-644427,1513952
1736778784.158436572,0.09997820854187012,321568,220445,579688
1736778785.158572991,0.10001349449157715,228416,223763,579688
1736778786.158842208,0.09997200965881348,-229563,-165691,1072604
1736778787.159465200,0.09999203681945801,336075,331078,540031
1736778788.159167255,0.10007524490356445,-37457,58369,899039
1736778789.158523092,0.09995269775390625,-908570,-823981,1518872
1736778790.159203761,0.0999441146850586,790993,603011,139037
1736778791.158912700,0.10003829002380371,508330,557646,139037
1736778792.158997083,0.10004234313964844,-670274,-468459,1136821
1736778793.158961367,0.10007166862487793,-416847,-416115,841255
1736778794.159086321,0.10005331039428711,-618946,-743268,1502740
1736778795.159202876,0.09989070892333984,-199793,-509799,1502740
1736778796.159000430,0.09989261627197266,1613678,1243735,573409
1736778797.158869041,0.10008668899536133,949261,1063421,573409
1736778798.159092348,0.1000211238861084,-1438910,-1039972,2006040
1736778799.159507013,0.09995746612548828,-95405,-128140,662067
1736778800.159415270,0.1000521183013916,543945,482589,624499
1736778801.159453854,0.1000523567199707,-714775,-612948,1754047
1736778802.159286484,0.0999300479888916,-398447,-511052,1754047
1736778803.159365859,0.09995460510253906,1045367,813228,721186
1736778804.159495086,0.09994935989379883,343334,424805,1226346
1736778805.159613580,0.10002303123474121,332545,517016,607816
1736778806.159271635,0.10002994537353516,-576812,-292578,1056347
1736778807.159572349,0.09999752044677734,-407605,-296414,1056347
1736778808.159527977,0.10002970695495605,70059,58968,538846
1736778809.159411273,0.10002446174621582,-333651,-323724,1035220
1736778810.159614345,0.0999610424041748,-143980,-234148,981565
1736778811.159894867,0.0999605655670166,583360,449998,522373
1736778812.159665399,0.1000370979309082,350865,392511,522373
1736778813.159595462,0.10002565383911133,-582510,-435605,1168741
1736778814.160457124,0.10006117820739746,-208956,-236804,819970
1736778815.159981421,0.10005044937133789,-552747,-643282,1561817
1736778816.159664508,0.09992742538452148,-234424,-490783,1561817
1736778817.159936174,0.09994888305664062,1167110,840424,865864
1736778818.159869381,0.09995198249816895,463122,486569,1357344
1736778819.160131440,0.10005831718444824,321057,483441,901205
1736778820.159846422,0.10000109672546387,-931403,-672702,1707742
1736778821.159738151,0.09999275207519531,70862,50142,738703
1736778822.159818521,0.09995698928833008,75624,76163,990955
1736778823.159922884,0.1000373363494873,440202,463428,570649
1736778824.160294313,0.10000801086425781,-602183,-446897,1333379
1736778825.160544752,0.10000920295715332,-15397,-40766,766763
1736778826.160318768,0.09995818138122559,-63656,-93644,1076360
1736778827.160075573,0.10001516342163086,514299,465215,542160
1736778828.160180171,0.10001087188720703,-306609,-201404,1310869
1736778829.160490457,0.09996294975280762,-109823,-96600,989094
1736778830.160037856,0.09995889663696289,433093,413369,468486
1736778832.160337881,0.10003256797790527,-325974,-215770,852864
1736778833.160850111,0.10004353523254395,-341996,-329585,649358
1736778834.160525344,0.10000729560852051,-350256,-440443,928265
1736778835.160262047,0.09999513626098633,156477,-38787,709185
1736778836.160585527,0.09999442100524902,208935,60614,709185
1736778838.160934329,0.09992384910583496,-593136,-678777,1709087
1736778839.161047894,0.1000368595123291,1159330,895749,312110
1736778840.160961645,0.10006427764892578,-560090,-475872,1918952
1736778841.160590498,0.09992766380310059,-569018,-652827,1653396
1736778842.161222607,0.10025453567504883,1106862,852347,684590
1736778843.161313740,0.10024237632751465,-2928766,-2851222,4686082
1736778844.160977535,0.09963488578796387,-1580661,-2381747,4686082
1736778847.161667666,0.10012269020080566,-1849280,-477925,2310150
1736778848.160810167,0.10008502006530762,-2101246,-1284675,868656
1736778849.161261646,0.1000669002532959,-995613,-809416,593437
1736778850.160989387,0.09994721412658691,-540458,-652945,1237573
1736778851.160917954,0.0999455451965332,903296,628672,590934
1736778852.161200753,0.09996199607849121,546839,543203,998361
1736778853.161296789,0.10005927085876465,209114,369530,998361
1736778854.161504378,0.1000986099243164,-896071,-672921,1451490
1736778855.161550926,0.10007643699645996,-961925,-1007596,1663807
1736778856.161606463,0.09987258911132812,-404463,-738712,1663807
1736778857.161878670,0.0998849868774414,1914692,1459105,650527
1736778858.161558128,0.10002446174621582,1006735,1125555,1143732
1736778859.161206391,0.10001659393310547,-772718,-351877,1359593
1736778860.161628441,0.10000967979431152,-334592,-145567,534972
1736778861.161551084,0.09999775886535645,-176097,-87449,534972
1736778862.161478174,0.09999680519104004,-731,35088,648287
1736778863.161503936,0.10002899169921875,-418,35181,648287
1736778864.161405590,0.10007762908935547,-346044,-310570,1067263
1736778865.161969726,0.09996819496154785,-743264,-811603,1666470
1736778866.161468551,0.09995794296264648,702002,410683,655614
1736778867.161958177,0.09999442100524902,504924,424206,655614
1736778868.162023361,0.09999561309814453,-43024,27735,1180544
1736778869.162104573,0.10001802444458008,-6308,51544,1002218
1736778870.161903738,0.0999758243560791,-253172,-197212,1149756
1736778871.161650227,0.09997320175170898,299803,279811,561087
1736778872.161749545,0.09999966621398926,201529,271478,619220
1736778873.162295150,0.10003972053527832,-146260,-15852,723265
1736778874.162084136,0.1000065803527832,-509663,-423133,969120
1736778875.161894023,0.10001897811889648,31764,-34605,660074
1736778876.162077881,0.10008573532104492,-141792,-198632,1064298
1736778877.161787228,0.09990096092224121,-802490,-901868,1821029
1736778878.162944941,0.09989690780639648,1503563,1163438,104979
1736778879.162314279,0.10014796257019043,913096,1024040,104979
1736778880.161943646,0.10006260871887207,-2052534,-1667661,2434606
1736778881.162236257,0.09997057914733887,-307648,-538535,1014653
1736778882.162601124,0.09993505477905273,689390,366208,1184139
1736778883.162299086,0.10013890266418457,793065,676700,1265980
1736778884.162176563,0.0999135971069336,-1663803,-1542248,3205662
1736778885.162099720,0.09990620613098145,1427438,1049852,450537
1736778886.162739746,0.09996390342712402,882151,932796,450537
1736778887.162833152,0.09999251365661621,3822,319113,1129403
1736778888.162341968,0.10000824928283691,-256114,60323,828959
1736778889.162322372,0.10001301765441895,-327917,-88314,828959
1736778890.162276506,0.10002899169921875,-270271,-129043,553779
1736778891.162678989,0.10003376007080078,-359685,-299538,816896
1736778892.162802559,0.09998345375061035,-287048,-334807,816896
1736778893.162892102,0.09998416900634766,342746,208873,594452
1736778894.162897142,0.10007238388061523,189107,158058,815063
1736778895.162880682,0.10005998611450195,-815134,-789451,1626006
1736778896.163438388,0.09988737106323242,-360684,-579541,1626006
1736778897.164279465,0.09990191459655762,1617208,1290145,436517
1736778898.163013141,0.10001349449157715,803362,961462,436517
1736778899.162934076,0.10002899169921875,-613786,-214678,968983
1736778900.162990665,0.10001969337463379,-506860,-291887,968983
1736778901.162789686,0.09999966621398926,-249294,-186379,500459
1736778902.163058041,0.09999561309814453,34020,22146,439279
1736778903.163265493,0.10004806518554688,50925,49257,439279
1736778904.162731422,0.10001802444458008,-526548,-512938,1052668
1736778905.162865829,0.10001039505004883,-9313,-153668,776073
1736778906.162960603,0.09995269775390625,50218,-96930,776073
1736778907.163006451,0.09995722770690918,649351,517268,604419
1736778908.163017324,0.0999908447265625,359939,422661,604419
1736778909.163209883,0.10002660751342773,-100673,70031,665057
1736778910.163485362,0.10002660751342773,-429481,-288979,755958
1736778911.163553591,0.10001969337463379,-272761,-261103,755958
1736778912.163529783,0.0999753475189209,-117895,-188066,871963
1736778913.163053615,0.10001087188720703,385340,279801,599716
1736778914.163531108,0.10006213188171387,-143877,-133814,1047006
1736778915.163547957,0.09998893737792969,-622060,-655160,1507538
1736778916.163195675,0.09993171691894531,388849,169131,892199
1736778917.163355762,0.09994292259216309,826708,723645,679611
1736778918.163329614,0.10000061988830566,419126,564075,679611
1736778919.163319800,0.10003423690795898,-313480,-42793,703266
1736778920.163806201,0.10001134872436523,-537279,-360636,668871
1736778921.163773438,0.1000208854675293,-106388,-90929,565160
1736778922.163621378,0.10007381439208984,-195434,-211891,565160
1736778923.163681335,0.10006284713745117,-696696,-771784,1425293
1736778924.163609251,0.10022139549255371,-331509,-615605,1425293
1736778925.164272325,0.09980344772338867,-1949312,-2332861,3926588
1736778926.164089340,0.09975385665893555,3254637,2286294,232325
1736778927.163811675,0.09979867935180664,2468223,2476271,983909
1736778928.164207099,0.1001596450805664,1234821,1983336,983909
1736778929.164339128,0.10019040107727051,-2980534,-1861572,1873707
1736778930.164214186,0.10003328323364258,-2129037,-1904236,1873707
1736778931.163979551,0.10000801086425781,195901,-218009,438685
1736778932.164114649,0.09992766380310059,286756,-68383,438685
1736778933.164239442,0.0999763011932373,1052975,783862,856935
1736778934.164512079,0.10000991821289062,154269,201049,1459962
1736778935.163983411,0.09997439384460449,-207081,-114020,1270844
1736778936.163971339,0.09997963905334473,253241,284177,705753
1736778937.164473342,0.10001325607299805,96299,203208,771981
1736778938.164559405,0.09999585151672363,-288017,-152219,928208
1736778939.164889398,0.10002779960632324,8915,58308,651041
1736778940.164375497,0.09998559951782227,-350154,-298086,1063277
1736778941.164602065,0.09996843338012695,233299,180321,539045
1736778942.164652558,0.09998679161071777,311523,328534,539045
1736778943.164418064,0.10004377365112305,10669,121137,862461
1736778944.164817915,0.09999513626098633,-588362,-474693,1151140
1736778945.164764151,0.1000053882598877,150723,87883,483901
1736778946.164677063,0.10000991821289062,-41723,-59346,812258
1736778947.164713844,0.10001039505004883,-68803,-98943,886662
1736778948.165319605,0.09996867179870605,-48900,-99681,886662
1736778949.164820805,0.10001897811889648,412737,347286,559886
1736778950.164955305,0.09999823570251465,-282070,-223700,1090986
1736778951.164751456,0.09996485710144043,62613,36362,702897
1736778952.164934007,0.10004258155822754,383962,376495,538675
1736778953.165320106,0.1000368595123291,-588021,-480299,1305187
1736778954.165417727,0.09999203681945801,-286841,-355525,1305187
1736778955.165377907,0.09997916221618652,267572,112835,1003669
1736778956.165390019,0.09998679161071777,293775,219310,1026084
1736778957.164853673,0.0999903678894043,117895,131562,974493
1736778958.165058449,0.10003161430358887,47739,96775,974493
1736778959.165501493,0.10003662109375,-406936,-343578,1293990
1736778960.166056492,0.10004329681396484,-306005,-364728,1293990
1736778961.165408782,0.0999290943145752,-282362,-432887,1587843
1736778962.165870196,0.09990262985229492,1034258,799025,703923
1736778963.165360198,0.1002347469329834,913305,988349,647854
1736778964.165327211,0.10021734237670898,-2911660,-2562624,3553135
1736778965.165366081,0.09978866577148438,-1618489,-2142951,3553135
1736778966.165402204,0.09978246688842773,3406957,2396948,449261
1736778967.165315829,0.09992551803588867,2153229,2165307,449261
1736778968.165609818,0.1000208854675293,-3224,654823,1399584
1736778969.165750865,0.10004067420959473,-921564,-264484,910773
1736778970.165539441,0.10002017021179199,-793736,-413126,910773
1736778971.165799641,0.09999990463256836,-325820,-183330,503046
1736778972.165582608,0.10004997253417969,-26449,18295,570396
1736778973.165909240,0.09997439384460449,-567006,-530197,1157788
1736778974.165608865,0.1000053882598877,443770,310477,394307
1736778975.165791763,0.10004091262817383,-73926,-74088,1082318
1736778976.165948757,0.09996247291564941,-406829,-429169,1239444
1736778977.165945074,0.09997773170471191,574551,430163,447945
1736778978.165690301,0.10001850128173828,186983,214960,830411
1736778979.166169871,0.1000211238861084,-291740,-207668,1056875
1736778981.166018185,0.09998536109924316,207350,203900,691470
1736778982.165897240,0.10002708435058594,87866,146621,691470
1736778983.166166486,0.09996557235717773,-380924,-295809,1134524
1736778984.166037780,0.09997224807739258,416796,387633,480869
1736778985.165928014,0.10000896453857422,180220,276096,480869
1736778986.166070536,0.10001277923583984,-257071,-107129,806409
1736778987.166181275,0.10009932518005371,-198369,-125548,806409
1736778988.166022483,0.09998893737792969,-1055372,-1042062,1652774
1736778989.166537284,0.09998846054077148,492824,189523,734316
1736778990.166169911,0.09997391700744629,270064,114610,734316
1736778991.166230394,0.09997081756591797,346750,272315,1008586
1736778992.166386366,0.10005593299865723,268558,298148,1008586
1736778993.166805335,0.09995841979980469,-722443,-612286,1752171
1736778994.166672362,0.09995555877685547,590662,484086,530962
1736778995.166858527,0.10000300407409668,375636,446259,530962
1736778996.166540054,0.10006093978881836,-239534,-56220,904070
1736778997.166460884,0.1000514030456543,-749642,-638188,1212098
1736778998.166987197,0.09997391700744629,-388999,-502438,1212098
1736778999.166687100,0.09997034072875977,541830,311691,901047
1736779000.166800563,0.09998488426208496,366532,298942,901047
1736779001.167288617,0.10050368309020996,101772,144142,1204610
1736779002.167001170,0.10043811798095703,-5433382,-5360480,6588756
1736779003.167021523,0.09938287734985352,-2759796,-4316909,6588756
1736779006.166843297,0.10024404525756836,-827906,1308031,1574630
1736779007.167030161,0.1002504825592041,-4550969,-2663404,1435439
1736779008.167260246,0.1002054214477539,-3013099,-2490824,581585
1736779009.167466101,0.09991288185119629,-1639672,-2021327,581585
1736779010.167311443,0.09988141059875488,1928413,1054856,602918
1736779011.167692257,0.09993529319763184,1493644,1198611,1466530
1736779012.167406431,0.09994792938232422,464350,617410,1359064
1736779013.167228419,0.1001136302947998,225824,518189,1359064
1736779014.167474842,0.09998035430908203,-1595332,-1235219,1959410
1736779015.167386383,0.0999765396118164,403420,284933,292811
1736779016.167532368,0.09996700286865234,232818,235357,292811
1736779017.168093873,0.1000220775604248,266222,338606,624201
1736779018.167427464,0.10001945495605469,-403407,-251156,1082070
1736779019.167323808,0.10001587867736816,-218966,-187737,852983
1736779020.167286346,0.10001611709594727,-120381,-154842,852983
1736779021.167709086,0.10000276565551758,-86486,-157061,1104319
1736779022.167437156,0.09996914863586426,79856,-16665,1104319
1736779023.168649458,0.09999465942382812,405284,332720,1010017
1736779024.167904947,0.10001182556152344,-7894,41127,1237287
1736779025.168019288,0.1000051498413086,-171167,-124514,1226602
1736779026.167839603,0.09998917579650879,-40004,-44701,1085359
1736779027.167775496,0.09998846054077148,136649,119950,929947
1736779028.167720003,0.10000252723693848,95474,119770,929947
1736779029.168270102,0.09998917579650879,-82297,-29359,1037442
1736779030.167779175,0.10001587867736816,89394,117643,843572
1736779031.168085169,0.09999346733093262,-226447,-171380,1056961
1736779032.168515396,0.09997105598449707,95145,82278,704278
1736779033.168219743,0.10002017021179199,288032,303709,562208
1736779034.167995626,0.09997940063476562,-325901,-223815,1050370
1736779035.168183206,0.0999917984008789,229738,234054,532246
1736779036.167877024,0.10005450248718262,4699,77937,692508
1736779037.168040336,0.10003900527954102,-650321,-575674,1089664
1736779038.168344520,0.09995150566101074,-254974,-375423,1089664
1736779039.168021771,0.09995269775390625,730610,533669,561909
1736779040.167902554,0.09998846054077148,451692,473934,561909
1736779041.168444185,0.10004043579101562,-58561,99188,685643
1736779042.168583518,0.10003089904785156,-569625,-429444,973317
1736779043.168491144,0.0999603271484375,-267612,-298318,843091
1736779044.168328441,0.09997248649597168,550317,439327,467123
1736779045.168248003,0.10000419616699219,217033,271138,467123
1736779046.168214173,0.10003352165222168,-174899,-55684,641164
1736779047.168726911,0.10015273094177246,-412793,-346048,821547
1736779048.168200422,0.10010647773742676,-1527228,-1584321,2192131
1736779049.168975513,0.09984540939331055,-516905,-1032166,2192131
1736779050.169099616,0.09984159469604492,2374432,1704099,721377
1736779051.168376505,0.10000491142272949,1539555,1581552,721377
1736779052.169099483,0.10000824928283691,-641998,-138134,1574538
1736779053.168523024,0.10001730918884277,-388689,-77425,608573
1736779054.168730302,0.1000051498413086,-368569,-173912,608573
1736779055.168987103,0.10007572174072266,-123539,-39452,514702
1736779056.169082012,0.10005736351013184,-839811,-792786,1337920
1736779057.169284615,0.09994912147521973,-351230,-556148,1337920
1736779058.168848309,0.0999453067779541,879404,569117,792477
1736779059.169105196,0.09999322891235352,595780,549314,985679
1736779060.168877900,0.09996771812438965,-85205,47063,1107920
1736779061.169300975,0.09999966621398926,235087,341793,575461
1736779062.169266158,0.10000443458557129,-188558,-11325,811215
1736779063.169010592,0.10004377365112305,-163504,-42839,811215
1736779064.168969007,0.10003066062927246,-525185,-453571,943466
1736779065.169198676,0.10004353523254395,-208228,-294170,943466
1736779066.169663018,0.09993529319763184,-289889,-438299,1468065
1736779067.169377450,0.09997296333312988,943765,708388,543830
1736779068.169105369,0.10001277923583984,205192,252945,1091029
1736779069.169306378,0.09998273849487305,-253198,-143888,1097911
1736779070.169861019,0.10000896453857422,161511,194862,693708
1736779071.169319960,0.10001087188720703,-181265,-99461,974338
1736779072.169309975,0.1000511646270752,-133315,-105890,974338
1736779073.169453754,0.09996676445007324,-514823,-527393,1320629
1736779074.169899606,0.10025262832641602,548526,381509,589965
1736779075.169439297,0.09987998008728027,-2661971,-2664430,3889257
1736779076.169922797,0.09977841377258301,2213558,1412508,141888
1736779077.169969096,0.09993839263916016,2398178,2261195,576850
1736779078.169609862,0.10007929801940918,-42313,540158,1193167
1736779079.169922114,0.1000819206237793,-1427207,-857430,1242535
1736779080.169878264,0.1000373363494873,-955538,-813923,947266
1736779081.170605359,0.09993886947631836,-198039,-343086,947266
1736779082.169697525,0.09993100166320801,865313,660855,819046
1736779083.170067289,0.09999370574951172,638877,694013,819046
1736779084.170263947,0.10013151168823242,-212978,33821,811910
1736779085.170054906,0.09998250007629395,-1562192,-1379287,1705493
1736779086.169870330,0.09997034072875977,537289,251537,270325
1736779087.170055470,0.10001301765441895,427370,302804,270325
1736779088.170224173,0.10003376007080078,-153905,-150260,1316548
1736779089.170523392,0.10004067420959473,-301209,-343735,1518984
1736779090.170359805,0.0999448299407959,-273702,-406591,1518984
1736779091.170682950,0.09995198249816895,821663,606664,895484
1736779092.170658129,0.09998846054077148,445141,476640,895484
1736779093.170153052,0.09999775886535645,-62963,102079,1089827
1736779094.170286180,0.09997844696044922,-122624,23529,1089827
1736779095.170513418,0.09998703002929688,121781,231147,567435
1736779096.170948221,0.10011625289916992,-19913,125987,635796
1736779097.170642396,0.1000986099243164,-1363869,-1223943,1810043
1736779098.170474217,0.0999307632446289,-702047,-971282,1810043
1736779099.170345380,0.09992694854736328,1251421,771572,849963
1736779100.170977700,0.09994840621948242,835812,731390,1365837
1736779101.170896486,0.09995889663696289,364141,510462,1115197
1736779102.170856177,0.10001325607299805,154880,410443,1115197
1736779103.170844125,0.10005712509155273,-456618,-154591,855709
1736779104.170841582,0.1000516414642334,-752286,-587244,966936
1736779105.170695803,0.09999251365661621,-449157,-509801,966936
1736779106.171074717,0.09993553161621094,301704,106313,891701
1736779107.171141378,0.09996461868286133,779153,674273,684280
1736779108.170996124,0.10005807876586914,214563,343429,818309
1736779109.171222203,0.1000523567199707,-815205,-621970,1270590
1736779110.170937042,0.10001897811889648,-462432,-513758,1270590
1736779111.170939144,0.10000967979431152,18752,-171304,1246204
1736779112.171186465,0.09993767738342285,95314,-89116,1246204
1736779113.170842323,0.09993934631347656,814219,658383,872427
1736779114.171126566,0.09995627403259277,520117,608547,929342
1736779115.171073720,0.1000211238861084,188591,433056,929342
1736779116.171021632,0.10001826286315918,-536014,-234972,807397
1736779117.171384465,0.10005569458007812,-318336,-178098,578159
1736779118.171418999,0.10009145736694336,-614967,-570230,1080677
1736779119.171185375,0.09991264343261719,-785315,-925068,1531335
1736779120.171770475,0.09999370574951172,1340291,964943,243829
1736779121.171364262,0.10000181198120117,1577,28317,1567475
1736779122.171437545,0.09999918937683105,-43372,-16159,1010426
1736779123.171675907,0.10005712509155273,-1740,12461,1010426
1736779124.171577400,0.10001754760742188,-608655,-594976,1603846
1736779125.171510444,0.09992527961730957,13806,-155111,1357457
1736779126.171957295,0.09996342658996582,959289,794513,781239
1736779127.171409395,0.09997153282165527,227624,350635,1115859
1736779128.171845161,0.10004377365112305,94280,285578,1115859
1736779129.171631544,0.10007548332214355,-685700,-466118,1154787
1736779130.171811228,0.09998321533203125,-779799,-765927,1346623
1736779131.171746592,0.09997797012329102,433043,212976,753434
1736779132.172095048,0.10006856918334961,312504,222350,753434
1736779133.171756785,0.10002756118774414,-725944,-722347,1919508
1736779134.171772691,0.09999871253967285,-39411,-253597,1554697
1736779135.171693130,0.09995102882385254,253128,27118,1750614
1736779136.172156142,0.09988212585449219,666028,515957,1399540
1736779137.171998427,0.0998990535736084,1158964,1208701,640882
1736779138.171942292,0.10007715225219727,608775,1006201,640882
1736779139.172715651,0.1001596450805664,-1434095,-854036,1393956
1736779140.171980043,0.09994935989379883,-1771647,-1621817,1588293
1736779143.172032380,0.1000833511352539,55278,192449,880238
1736779144.172448411,0.10005450248718262,-1026841,-873087,1502999
1736779145.172611448,0.1000213623046875,-371531,-525829,1358308
1736779146.172110136,0.10000467300415039,68329,-197429,1595197
1736779147.172652858,0.09993124008178711,209126,-36133,1595197
1736779148.172693347,0.0999000072479248,907056,724535,1163535
1736779149.172818565,0.09992194175720215,925904,1015500,777538
1736779150.172711005,0.10004019737243652,405876,773243,777538
1736779151.172649368,0.10005712509155273,-938309,-449179,878888
1736779152.172532156,0.10004544258117676,-780920,-573283,878888
1736779153.172809761,0.10005521774291992,-420746,-447385,661809
1736779154.172816543,0.10005569458007812,-399765,-552628,1256372
1736779156.173053388,0.0999305248260498,764748,491956,859956
1736779157.172735314,0.0999298095703125,749056,705688,1151930
1736779159.173381638,0.10003185272216797,-701165,-519816,1667830
1736779160.172921632,0.10005807876586914,-277768,-306769,735328
1736779161.173063205,0.1000063419342041,-475421,-587752,1420886
1736779162.173052487,0.09993720054626465,215495,-39462,1211197
1736779163.172741917,0.09994268417358398,845528,655219,846129
1736779164.174105171,0.09996581077575684,510542,573892,846129
1736779165.173320530,0.10003995895385742,119205,335717,633125
1736779166.173528986,0.1000218391418457,-679788,-427514,1048384
1736779167.173110996,0.10005927085876465,-255324,-206987,672601
1736779168.173078977,0.10004115104675293,-575282,-603542,1231928
1736779169.173195640,0.09996962547302246,-199834,-400679,1231928
1736779170.173112414,0.10006022453308105,595467,334672,1090344
1736779171.173082754,0.09995770454406738,-550597,-632752,2209857
1736779172.173406433,0.0999300479888916,715930,468596,1052990
1736779173.173385789,0.09997057914733887,743349,710794,1098403
1736779174.173148887,0.0999746322631836,94828,285278,1146206
1736779175.174073424,0.1000356674194336,37578,256476,1146206
1736779176.173545977,0.1000359058380127,-607525,-377353,1165861
1736779177.173309349,0.09998011589050293,-401551,-353637,1165861
1736779178.173770520,0.09997248649597168,297842,225291,625433
1736779179.174168440,0.09999704360961914,264939,281741,625433
1736779180.173599221,0.10000848770141602,-73342,22941,936574
1736779181.173833092,0.09999752044677734,-159403,-85122,821538
1736779182.173402411,0.10000419616699219,7076,33536,714837
1736779183.173571942,0.10009312629699707,-71894,-43311,714837
1736779184.173900460,0.10007643699645996,-968702,-961688,1636046
1736779185.173549637,0.10004091262817383,-471670,-755266,1636046
1736779186.174049914,0.09996604919433594,31557,-393540,2003125
