master_offset,freq,path_delay,date,OT
53572,180877,596066,2025-01-13 14:32:46.158127308,0.0999937057495117
-86733,56643,723873,2025-01-13 14:32:47.157777548,0.100001573562622
-136718,-19362,723873,2025-01-13 14:32:48.158299208,0.0999932289123535
2386,78727,548255,2025-01-13 14:32:49.158053160,0.1003127098083496
-3509082,-3432025,4035859,2025-01-13 14:32:50.158034086,0.0999672412872314
1670084,694416,479356,2025-01-13 14:32:51.158094406,0.0999176502227783
1314532,839889,479356,2025-01-13 14:32:52.158054352,0.099844217300415
1712898,1632615,1108608,2025-01-13 14:32:53.158511639,0.0999150276184082
340558,774144,1249511,2025-01-13 14:32:54.158541203,0.1000308990478515
-945447,-409693,1282338,2025-01-13 14:32:55.158380508,0.1000487804412841
-744429,-492309,1282338,2025-01-13 14:32:56.158441067,0.1000378131866455
-393613,-364822,1022861,2025-01-13 14:32:57.158246517,0.1000268459320068
-165479,-254772,1022861,2025-01-13 14:32:58.158621550,0.0999693870544433
501705,362768,924261,2025-01-13 14:32:59.158206701,0.099968671798706
301481,313056,924261,2025-01-13 14:33:00.158754349,0.0999884605407714
-2392,99627,1062521,2025-01-13 14:33:01.158454657,0.0999810695648193
101400,202702,818702,2025-01-13 14:33:02.158965588,0.1000573635101318
-776149,-644427,1513952,2025-01-13 14:33:03.158598900,0.0999855995178222
321568,220445,579688,2025-01-13 14:33:04.158436298,0.0999782085418701
228416,223763,579688,2025-01-13 14:33:05.158572912,0.1000134944915771
-229563,-165691,1072604,2025-01-13 14:33:06.158842087,0.0999720096588134
336075,331078,540031,2025-01-13 14:33:07.159465313,0.099992036819458
-37457,58369,899039,2025-01-13 14:33:08.159167290,0.1000752449035644
-908570,-823981,1518872,2025-01-13 14:33:09.158523083,0.0999526977539062
790993,603011,139037,2025-01-13 14:33:10.159203529,0.0999441146850586
508330,557646,139037,2025-01-13 14:33:11.158912897,0.1000382900238037
-670274,-468459,1136821,2025-01-13 14:33:12.158997059,0.1000423431396484
-416847,-416115,841255,2025-01-13 14:33:13.158961296,0.1000716686248779
-618946,-743268,1502740,2025-01-13 14:33:14.159086466,0.1000533103942871
-199793,-509799,1502740,2025-01-13 14:33:15.159202814,0.0998907089233398
1613678,1243735,573409,2025-01-13 14:33:16.159000397,0.0998926162719726
949261,1063421,573409,2025-01-13 14:33:17.158869028,0.1000866889953613
-1438910,-1039972,2006040,2025-01-13 14:33:18.159092426,0.1000211238861084
-95405,-128140,662067,2025-01-13 14:33:19.159507036,0.0999574661254882
543945,482589,624499,2025-01-13 14:33:20.159415245,0.1000521183013916
-714775,-612948,1754047,2025-01-13 14:33:21.159453869,0.1000523567199707
-398447,-511052,1754047,2025-01-13 14:33:22.159286499,0.0999300479888916
1045367,813228,721186,2025-01-13 14:33:23.159365892,0.099954605102539
343334,424805,1226346,2025-01-13 14:33:24.159495115,0.0999493598937988
332545,517016,607816,2025-01-13 14:33:25.159613609,0.1000230312347412
-576812,-292578,1056347,2025-01-13 14:33:26.159271717,0.1000299453735351
-407605,-296414,1056347,2025-01-13 14:33:27.159572363,0.0999975204467773
70059,58968,538846,2025-01-13 14:33:28.159528017,0.100029706954956
-333651,-323724,1035220,2025-01-13 14:33:29.159411192,0.1000244617462158
-143980,-234148,981565,2025-01-13 14:33:30.159614325,0.0999610424041748
583360,449998,522373,2025-01-13 14:33:31.159894705,0.0999605655670166
350865,392511,522373,2025-01-13 14:33:32.159665108,0.1000370979309082
-582510,-435605,1168741,2025-01-13 14:33:33.159595490,0.1000256538391113
-208956,-236804,819970,2025-01-13 14:33:34.160457134,0.1000611782073974
-552747,-643282,1561817,2025-01-13 14:33:35.159981489,0.1000504493713378
-234424,-490783,1561817,2025-01-13 14:33:36.159664392,0.0999274253845214
1167110,840424,865864,2025-01-13 14:33:37.159935951,0.0999488830566406
463122,486569,1357344,2025-01-13 14:33:38.159869194,0.0999519824981689
321057,483441,901205,2025-01-13 14:33:39.160131454,0.1000583171844482
-931403,-672702,1707742,2025-01-13 14:33:40.159846306,0.1000010967254638
70862,50142,738703,2025-01-13 14:33:41.159738064,0.0999927520751953
75624,76163,990955,2025-01-13 14:33:42.159818411,0.09995698928833
440202,463428,570649,2025-01-13 14:33:43.159922838,0.1000373363494873
-602183,-446897,1333379,2025-01-13 14:33:44.160294294,0.1000080108642578
-15397,-40766,766763,2025-01-13 14:33:45.160544872,0.1000092029571533
-63656,-93644,1076360,2025-01-13 14:33:46.160318851,0.0999581813812255
514299,465215,542160,2025-01-13 14:33:47.160075665,0.1000151634216308
-306609,-201404,1310869,2025-01-13 14:33:48.160180092,0.100010871887207
-109823,-96600,989094,2025-01-13 14:33:49.160490513,0.0999629497528076
433093,413369,468486,2025-01-13 14:33:50.160037756,0.0999588966369628
-325974,-215770,852864,2025-01-13 14:33:52.160337687,0.1000325679779052
-341996,-329585,649358,2025-01-13 14:33:53.160850048,0.1000435352325439
-350256,-440443,928265,2025-01-13 14:33:54.160525084,0.1000072956085205
156477,-38787,709185,2025-01-13 14:33:55.160262108,0.0999951362609863
208935,60614,709185,2025-01-13 14:33:56.160585642,0.099994421005249
-593136,-678777,1709087,2025-01-13 14:33:58.160934448,0.0999238491058349
1159330,895749,312110,2025-01-13 14:33:59.161047697,0.1000368595123291
-560090,-475872,1918952,2025-01-13 14:34:00.160961628,0.1000642776489257
-569018,-652827,1653396,2025-01-13 14:34:01.160590410,0.0999276638031005
1106862,852347,684590,2025-01-13 14:34:02.161222696,0.1002545356750488
-2928766,-2851222,4686082,2025-01-13 14:34:03.161313534,0.1002423763275146
-1580661,-2381747,4686082,2025-01-13 14:34:04.160977602,0.0996348857879638
-1849280,-477925,2310150,2025-01-13 14:34:07.161667585,0.1001226902008056
-2101246,-1284675,868656,2025-01-13 14:34:08.160809994,0.1000850200653076
-995613,-809416,593437,2025-01-13 14:34:09.161261559,0.1000669002532959
-540458,-652945,1237573,2025-01-13 14:34:10.160989285,0.0999472141265869
903296,628672,590934,2025-01-13 14:34:11.160917997,0.0999455451965332
546839,543203,998361,2025-01-13 14:34:12.161200762,0.0999619960784912
209114,369530,998361,2025-01-13 14:34:13.161296844,0.1000592708587646
-896071,-672921,1451490,2025-01-13 14:34:14.161504507,0.1000986099243164
